        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-02-04 21:19:43       359 1.38844e+07        0        0
2022-02-04 21:19:44       361 1.38844e+07        0        0
2022-02-04 21:19:45       358 1.38844e+07        0        0
2022-02-04 21:19:46       358 1.38844e+07        0        0
2022-02-04 21:19:47       359 1.38844e+07        0        0
2022-02-04 21:19:48       360 1.38844e+07        0        0
2022-02-04 21:19:49       360 1.38844e+07        0        0
2022-02-04 21:19:50       358 1.38844e+07        0        0
2022-02-04 21:19:51       360 1.38844e+07        0        0
2022-02-04 21:19:52     14712 1.38844e+07        0        0
2022-02-04 21:19:53     18398 1.38844e+07     0.78   1.5405
2022-02-04 21:19:54     18379 1.38844e+07     1.95    3.081
2022-02-04 21:19:55     18487 1.38844e+07      3.9    6.162
2022-02-04 21:19:56     10362 1.38844e+07      7.8   15.405
2022-02-04 21:19:57       366 1.38844e+07     19.5  20.3182
2022-02-04 21:19:58       368 1.38844e+07  4.64425        0
2022-02-04 21:19:59       368 1.38844e+07        0        0
2022-02-04 21:20:00       367 1.38844e+07        0        0
2022-02-04 21:20:01       367 1.38844e+07        0        0
2022-02-04 21:20:02       368 1.38844e+07        0        0
2022-02-04 21:20:03       371 1.38844e+07        0        0
2022-02-04 21:20:04       370 1.38844e+07        0        0
2022-02-04 21:20:05       370 1.38844e+07        0        0
2022-02-04 21:20:06       372 1.38844e+07        0        0
2022-02-04 21:20:07       367 1.38844e+07        0        0
2022-02-04 21:20:08       368 1.38844e+07        0        0
2022-02-04 21:20:09       366 1.38844e+07        0        0
2022-02-04 21:20:10       366 1.38844e+07        0        0
2022-02-04 21:20:11       362 1.38844e+07        0        0
2022-02-04 21:20:12       367 1.38844e+07        0        0
2022-02-04 21:20:13       360 1.38844e+07        0        0
2022-02-04 21:20:14       826 1.38844e+07        0        0
2022-02-04 21:20:15     18841 1.38844e+07        0   0.6162
2022-02-04 21:20:16     18502 1.38844e+07     1.95   1.5405
2022-02-04 21:20:17     18922 1.38844e+07      3.9    3.081
2022-02-04 21:20:18     18248 1.38844e+07      7.8    6.162
2022-02-04 21:20:19     18919 1.38844e+07     19.5   15.405
