        Date        scalerS2b scalerS16b IPM2C21A IPM2C24A
2018-02-07 11:32:36    4754.5      81692   5.1558  4.75501
2018-02-07 11:32:37    4754.5      81692   5.1558  4.75501
2018-02-07 11:32:38    4763.5      81692   5.1558  4.75501
2018-02-07 11:32:39    4763.5      81692   5.1558  4.75501
2018-02-07 11:32:40      4742    81262.5   5.1558  4.75501
2018-02-07 11:32:41      4742    81262.5   5.1558  4.75501
2018-02-07 11:32:42      4868    83673.5   5.1558  4.75501
2018-02-07 11:32:43      4868    83673.5   5.4223    5.002
2018-02-07 11:32:44    5252.5      90984    5.668  5.23102
2018-02-07 11:32:45    5252.5      90984   5.8266   5.3784
2018-02-07 11:32:46      5231      90984  5.73885  5.29573
2018-02-07 11:32:47      5231      90984  5.73885  5.29573
2018-02-07 11:32:48    5099.5      88176   5.5302  5.10162
2018-02-07 11:32:49    5099.5      88176   5.6238  5.18943
2018-02-07 11:32:50    5188.5      89788   5.6238  5.18943
2018-02-07 11:32:51    5188.5      89788   5.6771  5.18943
2018-02-07 11:32:52      5393    93706.5   5.9098  5.45645
2018-02-07 11:32:53      5393    93706.5   5.9098  5.45645
2018-02-07 11:32:54      5440      94788   5.9098  5.45645
2018-02-07 11:32:55      5440      94788   5.9865  5.52526
2018-02-07 11:32:56      2472    40515.5  5.85845  5.40921
2018-02-07 11:32:57      2472    40515.5   0.8697 0.814924
2018-02-07 11:32:58     265.5          0        0        0
2018-02-07 11:32:59     265.5          0        0        0
2018-02-07 11:33:00       265          0        0        0
2018-02-07 11:33:01       265          0        0        0
2018-02-07 11:33:02       265          0        0        0
2018-02-07 11:33:03       265          0        0        0
2018-02-07 11:33:04     264.5          0        0        0
2018-02-07 11:33:05     264.5          0        0        0
2018-02-07 11:33:06     263.5          0        0        0
2018-02-07 11:33:07     263.5          0        0        0
2018-02-07 11:33:08     263.5          0        0        0
2018-02-07 11:33:09       264          0        0        0
2018-02-07 11:33:10       264          0        0        0
2018-02-07 11:33:11     263.5          0        0        0
2018-02-07 11:33:12     263.5          0        0        0
2018-02-07 11:33:13     263.5          0        0        0
2018-02-07 11:33:14     263.5          0        0        0
2018-02-07 11:33:15       264          0        0        0
2018-02-07 11:33:16       264          0        0        0
2018-02-07 11:33:17       264          0        0        0
2018-02-07 11:33:18       264          0        0        0
2018-02-07 11:33:19       264          0        0        0
2018-02-07 11:33:20       264          0        0        0
2018-02-07 11:33:21       264          0        0        0
2018-02-07 11:33:22       264          0        0        0
2018-02-07 11:33:23     264.5          0        0        0
2018-02-07 11:33:24     264.5          0        0        0
2018-02-07 11:33:25     265.5          0        0        0
2018-02-07 11:33:26     265.5          0        0        0
2018-02-07 11:33:27     265.5          0        0        0
2018-02-07 11:33:28     265.5          0        0        0
2018-02-07 11:33:29     266.5          0        0        0
2018-02-07 11:33:30     266.5          0        0        0
2018-02-07 11:33:31     266.5          0        0        0
2018-02-07 11:33:32     266.5          0        0        0
2018-02-07 11:33:33       267          0        0        0
2018-02-07 11:33:34       267          0        0        0
2018-02-07 11:33:35       267          0        0        0
2018-02-07 11:33:36       267          0        0        0
2018-02-07 11:33:37       268          0        0        0
2018-02-07 11:33:38       268          0        0        0
2018-02-07 11:33:39     266.5          0        0        0
2018-02-07 11:33:40     266.5          0        0        0
2018-02-07 11:33:41       266          0        0        0
2018-02-07 11:33:42       266          0        0        0
2018-02-07 11:33:43     265.5          0        0        0
2018-02-07 11:33:44     265.5          0        0        0
2018-02-07 11:33:45     265.5          0        0        0
2018-02-07 11:33:46     265.5          0        0        0
2018-02-07 11:33:47     266.5          0        0        0
2018-02-07 11:33:48     266.5          0        0        0
2018-02-07 11:33:49       266          0        0        0
2018-02-07 11:33:50       266          0        0        0
2018-02-07 11:33:51       265          0        0        0
2018-02-07 11:33:52       265          0        0        0
2018-02-07 11:33:53     266.5          0        0        0
2018-02-07 11:33:54     266.5          0        0        0
2018-02-07 11:33:55       266          0        0        0
2018-02-07 11:33:56       266          0        0        0
2018-02-07 11:33:57       266          0        0        0
2018-02-07 11:33:58       266          0        0        0
2018-02-07 11:33:59       265          0        0        0
2018-02-07 11:34:00       265          0        0        0
2018-02-07 11:34:01       265          0        0        0
2018-02-07 11:34:02       265          0        0        0
2018-02-07 11:34:03     264.5          0        0        0
2018-02-07 11:34:04     264.5          0        0        0
2018-02-07 11:34:05       265          0        0        0
2018-02-07 11:34:06       265          0        0        0
2018-02-07 11:34:07       265          0        0        0
2018-02-07 11:34:08     265.5          0        0        0
2018-02-07 11:34:09     265.5          0        0        0
2018-02-07 11:34:10       265          0        0        0
2018-02-07 11:34:11       265          0        0        0
2018-02-07 11:34:12       264          0        0        0
2018-02-07 11:34:13       264          0        0        0
2018-02-07 11:34:14     263.5          0        0        0
2018-02-07 11:34:15     263.5          0        0        0
2018-02-07 11:34:16       264          0        0        0
2018-02-07 11:34:17       264          0        0        0
2018-02-07 11:34:18     265.5          0        0        0
2018-02-07 11:34:19     265.5          0        0        0
2018-02-07 11:34:20       265          0        0        0
2018-02-07 11:34:21       265          0        0        0
2018-02-07 11:34:22     265.5          0        0        0
2018-02-07 11:34:23     265.5          0        0        0
2018-02-07 11:34:24     265.5          0        0        0
2018-02-07 11:34:25     265.5          0        0        0
2018-02-07 11:34:26     265.5          0        0        0
2018-02-07 11:34:27     265.5          0        0        0
2018-02-07 11:34:28       267          0        0        0
2018-02-07 11:34:29       267          0        0        0
2018-02-07 11:34:30       266          0        0        0
2018-02-07 11:34:31       266          0        0        0
2018-02-07 11:34:32     264.5          0        0        0
2018-02-07 11:34:33     264.5          0        0        0
2018-02-07 11:34:34     265.5          0        0        0
2018-02-07 11:34:35     265.5          0        0        0
2018-02-07 11:34:36       264          0        0        0
2018-02-07 11:34:37       264          0        0        0
2018-02-07 11:34:38     265.5          0        0        0
2018-02-07 11:34:39     265.5          0        0        0
2018-02-07 11:34:40       266          0        0        0
2018-02-07 11:34:41       266          0        0        0
2018-02-07 11:34:42     266.5          0        0        0
2018-02-07 11:34:43     266.5          0        0        0
2018-02-07 11:34:44       265          0        0        0
2018-02-07 11:34:45       265          0        0        0
2018-02-07 11:34:46     264.5          0        0        0
2018-02-07 11:34:47     264.5          0        0        0
2018-02-07 11:34:48     265.5          0        0        0
2018-02-07 11:34:49     265.5          0        0        0
2018-02-07 11:34:50       265          0        0        0
2018-02-07 11:34:51       265          0        0        0
2018-02-07 11:34:52     264.5          0        0        0
2018-02-07 11:34:53     264.5          0        0        0
2018-02-07 11:34:54       265          0        0        0
2018-02-07 11:34:55       265          0        0        0
2018-02-07 11:34:56     266.5          0        0        0
2018-02-07 11:34:57     266.5          0        0        0
2018-02-07 11:34:58       266          0        0        0
2018-02-07 11:34:59       266          0        0        0
2018-02-07 11:35:00     265.5          0        0        0
2018-02-07 11:35:01     265.5          0        0        0
2018-02-07 11:35:02       265          0        0        0
2018-02-07 11:35:03       265          0        0        0
2018-02-07 11:35:04       265          0        0        0
2018-02-07 11:35:05       265          0        0        0
2018-02-07 11:35:06     266.5          0        0        0
2018-02-07 11:35:07     266.5          0        0        0
2018-02-07 11:35:08     266.5          0        0        0
2018-02-07 11:35:09       265          0        0        0
2018-02-07 11:35:10       265          0        0        0
2018-02-07 11:35:11       265          0        0        0
2018-02-07 11:35:12       265          0        0        0
2018-02-07 11:35:13       265          0        0        0
2018-02-07 11:35:14       265          0        0        0
2018-02-07 11:35:15       265          0        0        0
2018-02-07 11:35:16       265          0        0        0
2018-02-07 11:35:17     264.5          0        0        0
2018-02-07 11:35:18     264.5          0        0        0
2018-02-07 11:35:19     265.5          0        0        0
