        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-11-16 16:49:58      1845 1.38004e+07  30.4362    29.29
2021-11-16 16:49:59      1817 1.33496e+07   30.251  29.1129
2021-11-16 16:50:00      1835 1.37459e+07  29.6757  28.5557
2021-11-16 16:50:01      1839 1.37459e+07  29.6757  28.5557
2021-11-16 16:50:02      1842 1.35836e+07  30.2867  29.1463
2021-11-16 16:50:03      1836 1.37915e+07  30.2185  29.0821
2021-11-16 16:50:04      1848 1.33317e+07  30.0268  28.8998
2021-11-16 16:50:05      1826 1.14673e+07  29.9683  28.8382
2021-11-16 16:50:06      1865 1.31169e+07  30.1178  28.9871
2021-11-16 16:50:07      1853   1.375e+07   29.952  28.8202
2021-11-16 16:50:08      1851   1.375e+07  30.2087  29.0718
2021-11-16 16:50:09      1847   1.375e+07  30.1405  29.0076
2021-11-16 16:50:10      1887  1.3629e+07  30.2803  29.1411
2021-11-16 16:50:11      1877 1.34432e+07   30.355   29.213
2021-11-16 16:50:12      1888 1.35666e+07  30.5695   29.421
2021-11-16 16:50:13      1865 1.24828e+07  30.6702   29.516
2021-11-16 16:50:14      1845 1.27325e+07  30.7677  29.6161
2021-11-16 16:50:15      1626 1.20398e+07   30.355  29.2104
2021-11-16 16:50:16      1627 1.34921e+07  29.3573  28.2605
2021-11-16 16:50:17      1627 1.34921e+07  26.1105  25.1333
2021-11-16 16:50:18      1639 1.28159e+07  26.2698  25.2796
2021-11-16 16:50:19      1595 1.30817e+07  26.5297  25.5338
2021-11-16 16:50:20      1631 1.17405e+07  25.7725  24.8072
2021-11-16 16:50:21      1525 1.38034e+07  26.2698  25.2796
2021-11-16 16:50:22      1502 1.26857e+07   24.531  23.6133
2021-11-16 16:50:23      1515 1.31446e+07  24.2092  23.3001
2021-11-16 16:50:24      1500 1.36307e+07   24.284  23.3771
2021-11-16 16:50:25      1503 1.37675e+07  24.0532  23.1511
2021-11-16 16:50:26      1406 1.36623e+07  24.0012  23.1511
2021-11-16 16:50:27      1422 1.37681e+07  22.6167  21.7673
2021-11-16 16:50:28      1410 1.35713e+07  22.7695  21.9136
2021-11-16 16:50:29      1390 1.35713e+07  22.5485  21.7005
2021-11-16 16:50:30      1403 1.37788e+07  22.2528  21.4129
2021-11-16 16:50:31      1343 1.34688e+07  22.2528  21.4129
2021-11-16 16:50:32      1351 1.25563e+07  21.7523  20.9303
2021-11-16 16:50:33      1338  1.2084e+07  21.4305  20.6273
2021-11-16 16:50:34      1351 1.08144e+07  21.3428  20.5426
2021-11-16 16:50:35      1321 1.27413e+07  21.3428  20.5426
2021-11-16 16:50:36      1304 1.17188e+07  21.2095  20.4168
2021-11-16 16:50:37      1320 1.33854e+07  20.7512  19.9726
2021-11-16 16:50:38      1348 1.21083e+07  20.7512  19.9726
2021-11-16 16:50:39      1322 1.28013e+07  21.1575  20.3603
2021-11-16 16:50:40      1302 1.26954e+07  21.3428  20.5426
2021-11-16 16:50:41      1282 1.13696e+07  20.6082  19.8339
2021-11-16 16:50:42      1278 1.01494e+07  20.4295   19.667
2021-11-16 16:50:43      1308 9.23993e+06  20.2962  19.5387
2021-11-16 16:50:44      1314 1.27442e+07  20.2962  19.5387
2021-11-16 16:50:45      1314 8.63557e+06  20.8293  20.0522
2021-11-16 16:50:46      1305 1.28187e+07  20.6147  19.8468
2021-11-16 16:50:47      1273 1.30455e+07  20.8162  20.0393
2021-11-16 16:50:48      1273 1.30455e+07   20.449  19.6825
2021-11-16 16:50:49      1269 1.30455e+07  20.0525  19.3025
2021-11-16 16:50:50      1275 1.31669e+07  20.0525  19.3025
2021-11-16 16:50:51      1284 1.25234e+07  20.1273  19.3718
2021-11-16 16:50:52      1266 1.35629e+07   20.228  19.4668
2021-11-16 16:50:53      1279 1.18717e+07  19.9257  19.1818
2021-11-16 16:50:54      1295 1.35462e+07   20.202  19.4488
2021-11-16 16:50:55      1285 1.37805e+07  20.4392  19.6722
2021-11-16 16:50:56      1284  1.3251e+07    20.28   19.513
2021-11-16 16:50:57      1261 1.31057e+07  20.3482  19.5875
2021-11-16 16:50:58      1258 1.32756e+07   20.059   19.305
2021-11-16 16:50:59      1267 1.38012e+07  19.9713  19.2254
2021-11-16 16:51:00      1269 1.35828e+07  19.8575  19.1099
2021-11-16 16:51:01      1286 1.38056e+07  20.0623  19.3076
2021-11-16 16:51:02      1277 1.38056e+07  20.2962  19.5361
2021-11-16 16:51:03      1282 1.34904e+07  20.2085  19.4514
2021-11-16 16:51:04      1266 1.34904e+07  20.3515    19.59
2021-11-16 16:51:05      1267 1.36535e+07  20.1922   19.436
2021-11-16 16:51:06      1268 1.35454e+07  19.9583  19.2126
2021-11-16 16:51:07      1240 1.26486e+07   20.033  19.2845
2021-11-16 16:51:08      1264 1.33066e+07  19.7113  18.9764
2021-11-16 16:51:09      1257 1.36435e+07  19.7957  19.0586
2021-11-16 16:51:10      1262 1.38015e+07  19.9225  19.1767
2021-11-16 16:51:11      1258 1.37179e+07  19.8445  19.1048
2021-11-16 16:51:12      1274  1.3536e+07  19.9095  19.1664
2021-11-16 16:51:13      1282 1.34568e+07  19.9095  19.1664
2021-11-16 16:51:14      1274 1.34568e+07  20.2995  19.5387
2021-11-16 16:51:15      1279 1.38038e+07   20.176  19.4283
2021-11-16 16:51:16      1268 1.38038e+07   20.176  19.4283
2021-11-16 16:51:17      1278  1.2598e+07   20.072  19.3204
2021-11-16 16:51:18      1288 1.24445e+07  20.1305  19.3769
2021-11-16 16:51:19      1288 1.24445e+07   20.306  19.5438
2021-11-16 16:51:20      1257 1.36047e+07   20.306  19.5438
2021-11-16 16:51:21      1289 1.37821e+07  19.8673  19.1227
2021-11-16 16:51:22      1261 1.37821e+07   20.306  19.5387
