scalerS16b	IPM2C21A	IPM2C24A	
43659	1.24152e+07	50.9567	49.0238
43626	1.24152e+07	50.6155	48.6926
43474	1.2888e+07	50.2547	48.3435
43123	1.19361e+07	50.063	48.1535
43605	1.36661e+07	49.8257	47.9327
43052	1.36661e+07	49.9395	48.0379
43774	1.38053e+07	49.3382	47.4551
43824	1.36311e+07	50.3555	48.4333
44637	1.38094e+07	49.9753	48.079
43752	1.38094e+07	51.0868	49.1497
43752	1.38094e+07	50.9178	48.9853
43461	1.38094e+07	50.0207	48.1175
44334	1.38094e+07	50.2515	48.3358
45121	1.30591e+07	51.1712	49.2292
45005	1.36438e+07	52.0682	50.0868
44784	1.37331e+07	51.5872	49.6323
45207	1.37331e+07	51.5872	49.6323
44537	1.38042e+07	51.8083	49.8429
45347	1.38042e+07	51.2362	49.2883
44529	1.31145e+07	52.2178	50.2357
44365	1.20688e+07	51.2395	49.2857
45192	1.38093e+07	51.012	49.0726
44846	1.38093e+07	51.779	49.8121
43993	1.30437e+07	51.779	49.8121
44211	1.24549e+07	50.5147	48.5976
44170	1.36271e+07	50.96	49.0213
44758	1.37459e+07	50.6707	48.744
44062	1.37459e+07	51.2038	49.2549
44226	1.37459e+07	50.9535	49.0084
44510	1.37459e+07	50.8105	48.8749
44111	1.37459e+07	51.1322	49.1882
43601	1.3631e+07	50.7747	48.8493
44238	1.38105e+07	50.3717	48.4539
44889	1.38105e+07	50.4432	48.5232
44406	1.38105e+07	51.2005	49.2575
44107	1.38105e+07	51.753	49.7915
44632	1.38105e+07	50.596	48.6772
44420	1.38105e+07	50.8138	48.8826
43582	1.32171e+07	51.3435	49.3884
44618	1.37067e+07	50.5018	48.5822
44344	1.38162e+07	50.7422	48.8082
44344	1.38162e+07	51.0868	49.1445
44461	1.35342e+07	50.9795	49.0418
44154	1.38058e+07	50.9015	48.9725
44259	1.38058e+07	51.1355	49.1882
45017	1.33688e+07	50.739	48.8107
44513	1.31134e+07	51.844	49.8737
44720	1.37481e+07	51.2687	49.3217
44304	1.37481e+07	51.2687	49.3217
43925	1.37481e+07	50.9437	49.0007
44204	1.37481e+07	50.414	48.4975
6234	1.32992e+07	49.9232	48.0225
149	1.38129e+07	8.307	7.81804
148	1.38129e+07	0	0
149	1.38129e+07	0	0
145	1.36048e+07	0	0
148	1.38046e+07	0	0
