        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-02-01 21:50:54     24417 1.38003e+07  27.4963  26.5146
2022-02-01 21:50:55     23823 1.38003e+07  27.2129  26.2501
2022-02-01 21:50:56     24220 1.38003e+07  27.4404  26.3708
2022-02-01 21:50:57     24223 1.38003e+07  27.5938  26.1962
2022-02-01 21:50:58     24223 1.38003e+07  27.4482  26.4684
2022-02-01 21:50:59     23746 1.38003e+07  26.8879  26.2861
2022-02-01 21:51:00     24042 1.38003e+07  27.2233  26.0011
2022-02-01 21:51:01     23318 1.38003e+07  26.9451  26.0011
2022-02-01 21:51:02     24213 1.38003e+07  26.6344  25.7443
2022-02-01 21:51:03     23741 1.38003e+07  27.1323  26.0267
2022-02-01 21:51:04     23863 1.38003e+07   27.079  25.8881
2022-02-01 21:51:05     23779 1.38003e+07   27.079  26.0499
2022-02-01 21:51:06     24248 1.38003e+07  27.3052  26.0499
2022-02-01 21:51:07     24090 1.38003e+07  27.2298  26.5171
2022-02-01 21:51:08     23456 1.38003e+07     27.3  26.0216
2022-02-01 21:51:09     24033 1.38003e+07  26.8372  26.0755
2022-02-01 21:51:10     23844 1.38003e+07  27.1531  25.9549
2022-02-01 21:51:11     23901 1.38003e+07  27.1531  25.9549
2022-02-01 21:51:12     24142 1.38003e+07  27.0192  26.1166
2022-02-01 21:51:13     23925 1.38003e+07  27.1232   26.168
2022-02-01 21:51:14     23798 1.38003e+07  27.4755  25.9908
2022-02-01 21:51:15     23829 1.38003e+07  27.1323  26.2732
2022-02-01 21:51:16     23920 1.38003e+07  27.0816  26.2167
2022-02-01 21:51:17     24214 1.38003e+07  27.0816  25.8624
2022-02-01 21:51:18     23974 1.38003e+07  27.3715  26.1988
2022-02-01 21:51:19     24112 1.38003e+07  27.2779  26.1988
2022-02-01 21:51:20     23920 1.38003e+07  27.2207  26.3657
2022-02-01 21:51:21     24301 1.38003e+07  27.4924  26.4992
2022-02-01 21:51:22     24258 1.38003e+07  27.3858  26.2938
2022-02-01 21:51:23     24008 1.38003e+07  27.3091  26.1936
2022-02-01 21:51:24     24223 1.38003e+07  27.5743  26.6044
2022-02-01 21:51:25     23791 1.38003e+07  27.4352  26.2553
2022-02-01 21:51:26     24128 1.38003e+07   27.066  26.1063
2022-02-01 21:51:27     23845 1.38003e+07   27.066  25.9959
2022-02-01 21:51:28     23948 1.38003e+07  27.3455  26.4992
2022-02-01 21:51:29     23948 1.38003e+07  27.6562  26.2296
2022-02-01 21:51:30     24524 1.38003e+07  27.2428  26.2296
2022-02-01 21:51:31     23922 1.38003e+07  27.4599  26.5557
2022-02-01 21:51:32     24057 1.38003e+07  27.4599  26.2809
2022-02-01 21:51:33     24356 1.38003e+07  27.6874  26.2809
2022-02-01 21:51:34     24004 1.38003e+07  27.2506  26.6815
2022-02-01 21:51:35     24042 1.38003e+07  27.2506  26.1603
2022-02-01 21:51:36     23977 1.38003e+07  27.4859  26.1603
2022-02-01 21:51:37     24119 1.38003e+07  27.3598  26.3811
2022-02-01 21:51:38     24159 1.38003e+07  27.1245  26.3811
2022-02-01 21:51:39     23704 1.38003e+07  27.3299  26.1038
2022-02-01 21:51:40     24068 1.38003e+07  27.1388  26.1038
2022-02-01 21:51:41     23679 1.38003e+07  27.0309  26.1038
2022-02-01 21:51:42     23858 1.38003e+07  26.9347   25.978
2022-02-01 21:51:43     24029 1.38003e+07  27.1726   25.978
2022-02-01 21:51:44     23960 1.38003e+07  27.1726  26.1936
2022-02-01 21:51:45     23883 1.38003e+07  27.1726  25.8547
2022-02-01 21:51:46     24312 1.38003e+07  27.0556  26.3271
2022-02-01 21:51:47     23946 1.38003e+07  27.4248  26.0344
2022-02-01 21:51:48     24174 1.39698e+07  27.3234  26.4119
