        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-02-01 21:32:16      8795 1.37986e+07  154.375  149.778
2022-02-01 21:32:17      8847 1.37986e+07   155.61  150.651
2022-02-01 21:32:18      8837 1.37986e+07   155.61  148.627
2022-02-01 21:32:19      8837 1.37986e+07  157.651  151.513
2022-02-01 21:32:20      8901 1.37986e+07  155.233  150.877
2022-02-01 21:32:21      8887 1.37986e+07  155.129  148.299
2022-02-01 21:32:22      8859 1.37986e+07  156.208  150.158
2022-02-01 21:32:23      8870 1.37986e+07  155.584  150.219
2022-02-01 21:32:24      8796 1.37986e+07  158.028  150.825
2022-02-01 21:32:25      8913 1.37986e+07  155.909  151.103
2022-02-01 21:32:26      8822 1.37986e+07   156.39  150.548
2022-02-01 21:32:27      8822 1.37986e+07  156.039  150.969
2022-02-01 21:32:28      8911 1.37986e+07  157.222  150.764
2022-02-01 21:32:29      8915 1.37986e+07  158.301  151.729
2022-02-01 21:32:30      8899 1.37986e+07   156.65  151.349
2022-02-01 21:32:31      8743 1.37986e+07  154.973  151.174
2022-02-01 21:32:32      8950 1.37986e+07  158.249  149.357
2022-02-01 21:32:33      8873 1.37986e+07  155.766  152.787
2022-02-01 21:32:34      8626 1.37986e+07  157.027  150.312
2022-02-01 21:32:35      8802 1.37986e+07  153.842  149.418
2022-02-01 21:32:36      8821 1.37986e+07  156.208  149.993
2022-02-01 21:32:37      9093 1.37986e+07  155.337  149.819
2022-02-01 21:32:38      8779 1.37986e+07  159.003  151.893
2022-02-01 21:32:39      8865 1.37986e+07  155.142  150.723
2022-02-01 21:32:40      8792 1.37986e+07  156.351  150.147
2022-02-01 21:32:41      8773 1.37986e+07   155.22  149.767
2022-02-01 21:32:42      8808 1.37986e+07  154.752  148.843
2022-02-01 21:32:43      8808 1.37986e+07  155.207  149.778
2022-02-01 21:32:44      8770 1.37986e+07  155.129  149.562
2022-02-01 21:32:45      8699 1.37986e+07  154.999  148.586
2022-02-01 21:32:46      8769 1.37986e+07  154.557  149.367
2022-02-01 21:32:47      8705 1.37986e+07   154.18  148.751
2022-02-01 21:32:48      8692 1.37986e+07  154.323  149.891
2022-02-01 21:32:49      8852 1.37986e+07  154.206  147.919
2022-02-01 21:32:50      8640 1.37986e+07  153.491  149.172
2022-02-01 21:32:51      8771 1.37986e+07   154.96  148.843
2022-02-01 21:32:52      8866 1.37986e+07  155.753  148.658
2022-02-01 21:32:53      8639 1.37986e+07  154.206  149.079
2022-02-01 21:32:54      8795 1.37986e+07  153.894  150.158
2022-02-01 21:32:55      8705 1.37986e+07  156.182  147.754
2022-02-01 21:32:56      8994 1.37986e+07   153.66  148.925
2022-02-01 21:32:57      8734 1.37986e+07  155.675  148.473
2022-02-01 21:32:58      8734 1.37986e+07  155.389  151.595
2022-02-01 21:32:59      8816 1.37986e+07  155.662  148.843
2022-02-01 21:33:00      8744 1.37986e+07  157.053  149.357
2022-02-01 21:33:01      8845 1.37986e+07   155.74  150.117
2022-02-01 21:33:02      8835 1.37986e+07  155.025  150.024
2022-02-01 21:33:03      8723 1.37986e+07  154.596  149.747
2022-02-01 21:33:04      8847 1.37986e+07   154.83  149.192
2022-02-01 21:33:05      8919 1.37986e+07  156.598  150.712
2022-02-01 21:33:06      8831 1.37986e+07  156.325  150.712
2022-02-01 21:33:07      8928 1.37986e+07  156.689  149.603
2022-02-01 21:33:08      8793 1.37986e+07  156.559  151.246
2022-02-01 21:33:09      8834 1.37986e+07  154.622  149.367
2022-02-01 21:33:10      8996 1.37986e+07  156.988  150.959
2022-02-01 21:33:11      9106 1.37986e+07  158.041  151.534
2022-02-01 21:33:12      8844 1.37986e+07  159.666  152.797
2022-02-01 21:33:13      8948 1.37986e+07   156.39  152.345
2022-02-01 21:33:14      9006 1.37986e+07  158.119  151.298
2022-02-01 21:33:15      8768 1.37986e+07  157.989  152.684
2022-02-01 21:33:16      8978 1.37986e+07  156.429  152.386
2022-02-01 21:33:17      8724 1.37986e+07  156.637  150.445
2022-02-01 21:33:18      9016 1.37986e+07  156.078   152.16
2022-02-01 21:33:19      8738 1.37986e+07   157.82   150.63
2022-02-01 21:33:20      8953 1.37986e+07  157.482  151.667
2022-02-01 21:33:21      8890 1.37986e+07  155.402  149.624
2022-02-01 21:33:22      8981 1.37986e+07  157.027  151.359
2022-02-01 21:33:23      8826 1.37986e+07   157.82  151.472
2022-02-01 21:33:24      9065 1.37986e+07  157.677  152.941
