scalerS16b	IPM2C21A	IPM2C24A	
1113	1.39033e+07	4.9985	4.96041
1131	1.39033e+07	5.0713	4.87825
1103	1.39033e+07	5.0713	4.983
1116	1.39033e+07	4.99135	4.76014
1130	1.39033e+07	4.9322	4.9029
1132	1.39033e+07	5.1129	4.9029
1127	1.39033e+07	4.9608	4.9029
1133	1.39033e+07	5.1077	4.9029
1137	1.39033e+07	5.1662	4.9029
1149	1.39033e+07	5.0219	4.9029
1141	1.39033e+07	5.10835	4.99327
1146	1.39033e+07	5.10835	4.99327
1108	1.39033e+07	5.10835	4.99327
1101	1.39033e+07	5.10835	4.88338
1099	1.39033e+07	5.00955	4.81355
1097	1.39033e+07	4.89255	4.74987
1140	1.39033e+07	4.89255	4.74987
1154	1.39033e+07	4.89255	4.87517
1112	1.39033e+07	5.096	4.99533
1098	1.39033e+07	5.096	4.89982
1115	1.39033e+07	5.0011	4.7622
1073	1.39033e+07	4.8828	4.81252
1073	1.39033e+07	4.953	4.71906
1123	1.39033e+07	4.85225	4.79404
1121	1.39033e+07	5.0063	4.89571
1142	1.39033e+07	5.0063	4.89571
1142	1.39033e+07	5.0063	4.95527
1144	1.39033e+07	5.10315	4.95527
1121	1.40228e+07	5.10315	5.05387
1118	1.3908e+07	5.10315	4.85566
1101	1.3908e+07	4.9764	4.85566
1142	1.3908e+07	4.9764	4.77041
1094	1.3908e+07	4.9764	4.93679
1116	1.3908e+07	4.9764	4.77863
1152	1.3908e+07	4.9764	4.8423
1143	1.3908e+07	5.1519	4.99225
1117	1.3908e+07	5.0583	4.99225
1121	1.3908e+07	5.1285	4.92036
1122	1.3908e+07	5.0375	4.92036
1154	1.3908e+07	5.0375	4.92036
1123	1.3908e+07	5.09405	5.01381
1127	1.3908e+07	5.09405	4.91728
1134	1.3908e+07	5.09405	4.91728
1141	1.3908e+07	5.09405	4.98711
1125	1.3908e+07	5.09405	4.91933
1106	1.3908e+07	5.09405	4.91933
1136	1.3908e+07	5.03815	4.77863
1108	1.3908e+07	5.03815	4.93987
1140	1.3908e+07	5.03815	4.84847
1157	1.3908e+07	5.03815	4.91111
1140	1.3908e+07	5.2026	5.05797
1162	1.3908e+07	5.1415	4.9943
1154	1.3908e+07	5.1415	5.04462
1154	1.3908e+07	5.1415	4.94911
1127	1.3908e+07	5.1415	5.00354
1150	1.3908e+07	5.0609	4.91419
1151	1.3908e+07	5.13305	5.05181
1147	1.3908e+07	5.1896	5.05181
1159	1.3908e+07	5.1896	5.00149
1143	1.3908e+07	5.1896	5.00149
1117	1.3908e+07	5.1896	5.00149
1102	1.3908e+07	5.0024	4.945
1091	1.3908e+07	5.05245	4.70777
1122	1.3908e+07	4.8217	4.70777
1109	1.3908e+07	4.95105	4.91625
1126	1.3908e+07	4.95105	4.91625
1081	1.3908e+07	5.0921	4.91625
1136	1.3908e+07	4.95885	4.72625
1116	1.3908e+07	4.95885	4.91317
1099	1.3908e+07	5.04855	4.91317
1137	1.3908e+07	4.97185	4.79917
1165	1.3908e+07	4.97185	4.94911
1156	1.3908e+07	5.24875	5.07338
1118	1.3908e+07	5.12785	5.07338
1188	1.3908e+07	5.12785	4.87414
1166	1.3908e+07	5.0544	5.09905
1159	1.3908e+07	5.3833	5.21716
1109	1.3908e+07	5.29815	5.06106
1149	1.3908e+07	5.14865	4.945
1150	1.3908e+07	4.93675	4.82279
1144	1.3908e+07	5.1168	5.01895
1185	1.3908e+07	5.2351	5.08468
1179	1.3908e+07	5.0778	4.99841
1173	1.3908e+07	5.343	5.19457
1173	1.3908e+07	5.23055	5.07954
1136	1.3908e+07	5.2871	5.02306
1149	1.3908e+07	5.06285	4.89776
1180	1.3908e+07	5.12655	5.09803
1158	1.3908e+07	5.2845	5.09803
1167	1.3908e+07	5.20845	5.09803
1151	1.3908e+07	5.20845	5.09803
1183	1.3908e+07	5.20845	5.09803
1154	1.3908e+07	5.20845	5.09803
1171	1.3908e+07	5.15125	5.09803
1135	1.3908e+07	5.2962	5.09803
1134	1.3908e+07	5.1441	4.98095
1143	1.3908e+07	5.1441	4.88236
1188	1.3908e+07	5.01215	4.97992
1144	1.3908e+07	5.3703	5.20689
1149	1.3908e+07	5.22665	4.99635
1161	1.3908e+07	5.11355	4.99635
1142	1.3908e+07	5.18245	5.10214
1165	1.3908e+07	5.25525	4.99841
1174	1.3908e+07	5.06545	5.07851
1162	1.3908e+07	5.35405	5.07851
1194	1.3908e+07	5.1675	5.07851
1143	1.3908e+07	5.3131	5.18327
1136	1.3908e+07	5.3131	5.09392
1157	1.3908e+07	5.14085	4.9296
1162	1.3908e+07	5.14085	5.059
1152	1.3908e+07	5.14085	5.059
1181	1.3908e+07	5.2637	5.059
1150	1.3908e+07	5.19285	5.059
1191	1.3908e+07	5.28125	5.059
1177	1.3908e+07	5.1857	5.059
1177	1.3908e+07	5.31635	5.17403
1180	1.3908e+07	5.3937	5.29316
1171	1.3908e+07	5.3937	5.08673
1128	1.3908e+07	5.24615	4.983
1143	1.3908e+07	5.0752	4.983
1137	1.3908e+07	5.16295	5.06516
1161	1.3908e+07	5.16295	5.0056
1156	1.3908e+07	5.16295	5.0056
1145	1.3908e+07	5.26955	5.07338
1170	1.3908e+07	5.14085	5.02306
1200	1.3908e+07	5.24355	5.15246
1161	1.3908e+07	5.42815	5.20278
1138	1.3908e+07	5.2689	5.05695
1168	1.3908e+07	5.1623	4.95527
1139	1.3908e+07	5.08495	5.04668
1091	1.3908e+07	5.1441	4.93268
1128	1.3908e+07	5.031	4.81355
1116	1.3908e+07	5.031	4.91317
1114	1.3908e+07	5.031	4.91317
1135	1.3908e+07	4.97445	4.91317
1153	1.3908e+07	5.1337	4.98198
1121	1.3908e+07	5.1337	5.04873
1126	1.3908e+07	5.1337	4.92446
1131	1.3908e+07	5.03035	4.92446
1151	1.3908e+07	5.03035	4.92446
1162	1.3908e+07	5.03035	4.99738
1165	1.3908e+07	5.23835	5.11651
1163	1.3908e+07	5.23835	5.11651
1167	1.3908e+07	5.23835	5.11651
1129	1.3908e+07	5.23835	5.11651
1162	1.3908e+07	5.23835	5.01279
1162	1.3908e+07	5.0804	4.93987
1161	1.3908e+07	5.23315	5.15759
1144	1.3908e+07	5.23315	4.99841
1127	1.3908e+07	5.1675	4.99841
1144	1.3908e+07	5.09405	4.93987
1109	1.3908e+07	5.1597	5.01689
1176	1.3908e+07	5.0739	4.91522
1170	1.3908e+07	5.2221	5.17608
1148	1.3908e+07	5.30075	5.17608
1164	1.3908e+07	5.30075	5.02203
1088	1.3908e+07	5.30075	5.02203
1133	1.3908e+07	5.0141	4.72831
1113	1.3908e+07	4.9348	4.95014
1161	1.3908e+07	5.0843	4.88749
1151	1.3908e+07	5.1766	5.06106
1155	1.37708e+07	5.1766	5.06106
1166	1.39053e+07	5.25395	5.11857
1164	1.39053e+07	5.31375	5.11857
1158	1.39053e+07	5.19935	5.11857
1156	1.39053e+07	5.3534	5.11857
1142	1.39053e+07	5.1961	5.11857
1158	1.39053e+07	5.2559	5.11857
1136	1.38347e+07	5.16945	5.05181
1147	1.38347e+07	5.16945	4.99635
1158	1.39068e+07	5.0986	4.99635
1175	1.39068e+07	5.2	5.07646
1136	1.39068e+07	5.2806	5.15759
1101	1.39068e+07	5.2806	5.03538
1144	1.39068e+07	5.1116	4.87722
1125	1.39068e+07	4.96535	4.87722
1133	1.39068e+07	5.17985	4.96657
1133	1.39068e+07	5.02905	4.96657
1133	1.39068e+07	5.11355	4.96657
1152	1.39068e+07	5.11355	4.96657
1155	1.39068e+07	5.187	5.06414
1130	1.39068e+07	5.187	5.06414
1143	1.39068e+07	5.1155	4.91009
1139	1.39068e+07	5.1155	5.00149
1148	1.39068e+07	5.1155	5.05592
1125	1.39068e+07	5.23055	5.05592
1152	1.39068e+07	5.12135	4.87517
1131	1.39068e+07	5.12135	5.10522
1092	1.39068e+07	5.12135	4.87517
1080	1.39068e+07	4.9231	4.77452
1097	1.39068e+07	4.9231	4.66669
1105	1.39068e+07	4.74695	4.8156
1104	1.39068e+07	5.0258	4.8156
1105	1.39068e+07	5.0258	4.8156
1125	1.39068e+07	4.94455	4.8156
1116	1.39068e+07	5.01345	4.88647
1104	1.39068e+07	5.01345	4.88647
1096	1.39068e+07	4.862	4.70674
1079	1.39068e+07	4.862	4.76323
1121	1.39068e+07	4.862	4.66771
1091	1.39068e+07	4.9647	4.87003
1104	1.39068e+07	4.9647	4.75501
1090	1.39068e+07	4.90295	4.81252
1137	1.39068e+07	4.90295	4.67388
1127	1.39068e+07	4.90295	4.94192
1859	1.39068e+07	5.0869	4.94192
2673	1.39068e+07	5.0869	5.84671
2572	1.39068e+07	9.7058	12.2408
2572	1.39068e+07	12.9467	12.2408
2614	1.39068e+07	12.5405	12.2408
2594	1.39068e+07	12.634	12.2408
2515	1.39068e+07	12.634	12.2408
2464	1.39068e+07	12.3377	11.6318
2413	1.39068e+07	11.9288	11.5425
2328	1.39068e+07	11.7858	11.2549
