        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-01-30 15:19:41      6145 1.38325e+07  105.001   104.24
2022-01-30 15:19:42      6187 1.09324e+07  110.487  105.873
2022-01-30 15:19:43      6102 1.32488e+07  110.597  106.413
2022-01-30 15:19:44      6168 8.85741e+06  109.999  105.725
2022-01-30 15:19:45      6479  1.1201e+07  110.857  108.554
2022-01-30 15:19:46      6457  1.2142e+07  116.246  112.092
2022-01-30 15:19:47      6497 1.33653e+07  116.057  112.415
2022-01-30 15:19:48      6508 1.18359e+07  117.546  111.722
2022-01-30 15:19:49      6519 1.28245e+07  116.987   112.78
2022-01-30 15:19:50      6385 1.14519e+07  116.272  111.501
2022-01-30 15:19:51      6530 1.28757e+07  115.934  111.435
2022-01-30 15:19:52      6543 1.15772e+07  116.604  112.082
2022-01-30 15:19:53      6497 1.23322e+07  116.356  112.503
2022-01-30 15:19:54      6492 1.34056e+07  117.078  112.092
2022-01-30 15:19:55      6417 1.34056e+07   117.13  112.318
2022-01-30 15:19:56      6423  1.1563e+07  115.667  110.515
2022-01-30 15:19:57      6496 1.13155e+07  116.805  112.092
2022-01-30 15:19:58      6440 6.94416e+06  115.479   111.26
2022-01-30 15:19:59      6448  2.9995e+06  116.915  111.363
2022-01-30 15:20:00      6477 7.63576e+06  116.161  111.984
2022-01-30 15:20:01      6458 8.30326e+06  115.856   111.64
2022-01-30 15:20:02      6462 9.29247e+06  116.922  111.691
2022-01-30 15:20:03      6527  6.4057e+06   116.09  112.374
2022-01-30 15:20:04      6507 8.35314e+06  116.551  112.867
2022-01-30 15:20:05      6503 7.74716e+06  116.551  111.265
2022-01-30 15:20:06      6447 8.76088e+06  116.785  112.575
2022-01-30 15:20:07      6368 1.13306e+07  117.228  110.993
2022-01-30 15:20:08      6457 1.06654e+07  116.311  111.779
2022-01-30 15:20:09      6496 1.32488e+07  115.629  111.727
2022-01-30 15:20:10      6462 1.14438e+07  116.337  112.518
2022-01-30 15:20:11      6516  1.0669e+07  117.215  111.496
2022-01-30 15:20:12      6516  1.0669e+07   116.35  111.835
2022-01-30 15:20:13      6498 9.16823e+06  116.818  113.068
2022-01-30 15:20:14      6491 9.16823e+06  118.092  113.247
2022-01-30 15:20:15      6525 1.11829e+07  116.551  112.267
2022-01-30 15:20:16      6529 1.06329e+07   118.43  112.267
2022-01-30 15:20:17      6430 1.36384e+07  116.356  112.826
2022-01-30 15:20:18      6464 1.37629e+07  117.338  112.826
2022-01-30 15:20:19      6446 1.34834e+07  117.396  111.697
2022-01-30 15:20:20      6491  9.1791e+06  115.986  112.492
2022-01-30 15:20:21      6543 8.28739e+06  117.832  112.277
2022-01-30 15:20:22      6462 9.99774e+06  116.356  113.406
2022-01-30 15:20:23      6437 1.37677e+07  116.883  111.522
2022-01-30 15:20:24      6488 1.18702e+07  117.286  112.344
2022-01-30 15:20:25      6486 1.00549e+07   117.11  112.585
2022-01-30 15:20:26      6456 1.29243e+07  117.013  112.179
2022-01-30 15:20:27      6464 1.18452e+07  116.571  111.589
2022-01-30 15:20:28      6495  6.7717e+06  116.928  112.811
2022-01-30 15:20:29      6440 1.13555e+07  116.812  112.364
2022-01-30 15:20:30      6508 1.12719e+07  116.448  111.922
2022-01-30 15:20:31      6478 8.82427e+06  117.175  112.883
2022-01-30 15:20:32      6536 1.32867e+07  117.591  113.098
2022-01-30 15:20:33      6439 8.97571e+06  117.292  112.308
2022-01-30 15:20:34      6543 1.19976e+07  117.201  112.657
2022-01-30 15:20:35      6512 1.17537e+07  117.273  112.934
2022-01-30 15:20:36      6538 9.63294e+06  118.684  113.668
2022-01-30 15:20:37      6566 1.15802e+07  117.689  113.263
2022-01-30 15:20:38      6525 1.32099e+07  118.358  113.802
2022-01-30 15:20:39      6591 1.29902e+07  118.527  114.141
2022-01-30 15:20:40      6442 1.33501e+07  118.527  113.566
2022-01-30 15:20:41      6564 1.38409e+07   118.82  113.278
2022-01-30 15:20:42      6687 1.38409e+07  117.208  113.093
2022-01-30 15:20:43      6687 1.38409e+07  118.456  114.074
2022-01-30 15:20:44      6447 1.38409e+07  120.029  113.899
2022-01-30 15:20:45      6530 1.31883e+07  117.195  113.951
2022-01-30 15:20:46      6483 1.38523e+07  118.196  112.097
2022-01-30 15:20:47      6524 1.37123e+07  116.948  112.518
2022-01-30 15:20:48      6483 1.37123e+07  117.149  112.708
2022-01-30 15:20:49      6513 1.31064e+07  117.773  112.975
2022-01-30 15:20:50      6399   8.616e+06  116.551  111.568
2022-01-30 15:20:51      6478 7.20392e+06  116.214  111.039
2022-01-30 15:20:52      6399 7.44755e+06  116.701  112.513
2022-01-30 15:20:53      6422 5.08115e+06  116.025  111.101
2022-01-30 15:20:54      6438 1.10224e+07   115.57  111.363
2022-01-30 15:20:55      6527 7.92643e+06   116.48  111.204
2022-01-30 15:20:56      6433 1.09424e+07  116.714  113.006
2022-01-30 15:20:57      6461  1.2768e+07  116.961  111.435
2022-01-30 15:20:58      6498 1.38302e+07  116.857  112.308
