scalerS16b	IPM2C21A	IPM2C24A	
15672	1.38483e+07	19.8738	19.0586
15620	1.38483e+07	17.6507	16.925
15468	1.38483e+07	17.5597	16.8377
15542	1.37715e+07	17.5045	16.7812
13114	1.37715e+07	17.641	16.9147
13055	1.37715e+07	16.7537	16.052
12894	1.38528e+07	14.586	13.9852
13131	1.38528e+07	14.4625	13.8696
13131	1.38528e+07	14.5763	13.9621
13063	1.36957e+07	14.7387	14.1367
11696	1.38605e+07	14.378	13.7849
11741	1.38605e+07	13.039	12.4986
11418	1.38605e+07	13.039	12.4986
11787	1.38605e+07	12.9187	12.3779
11694	1.38605e+07	9.737	12.5653
10610	1.38605e+07	12.766	12.2393
10731	1.38605e+07	12.0835	11.5846
10597	1.38605e+07	11.9132	11.4202
10874	1.38605e+07	11.9132	11.4202
10674	1.38605e+07	12.0042	11.5024
10207	1.38605e+07	12.0042	11.5024
10308	1.38605e+07	11.4998	11.0248
10326	1.38605e+07	11.3828	10.9067
10350	1.35536e+07	11.3828	10.9067
10298	1.37995e+07	11.5037	11.0248
10074	1.30101e+07	11.4166	10.9427
10050	1.37382e+07	11.4166	10.9427
10174	1.20416e+07	11.2567	10.7861
10224	1.12638e+07	11.0552	10.5909
10046	1.3867e+07	11.3477	10.8759
9842	1.3867e+07	11.2593	10.7886
10060	1.3867e+07	11.2593	10.7886
9891	1.3867e+07	10.855	10.4035
9755	1.3867e+07	11.0175	10.5601
9800	1.3867e+07	11.0175	10.5601
9534	1.3867e+07	10.8914	10.4369
9587	1.3867e+07	10.7822	10.3368
9569	1.3867e+07	10.504	10.0646
9654	1.36317e+07	10.5833	7.52072
9654	1.36317e+07	10.5196	10.0882
9517	1.3858e+07	10.5898	10.156
9471	1.3858e+07	10.5898	10.156
9811	1.3858e+07	10.4845	10.0533
9638	1.37496e+07	10.6717	10.233
9492	1.38227e+07	10.6717	10.233
9568	1.29106e+07	10.5794	10.1437
9468	1.38332e+07	10.5157	10.0851
9647	1.38332e+07	10.5157	10.0851
9746	1.38332e+07	10.5976	10.1622
9449	1.38332e+07	10.5976	10.1622
9570	1.38332e+07	10.5976	10.1622
9492	1.38332e+07	10.5976	10.1622
9561	1.37626e+07	10.4702	10.04
9423	1.38482e+07	10.4702	10.04
9622	1.38482e+07	10.4702	10.04
9441	1.3539e+07	10.5521	10.1201
9570	1.34666e+07	10.4507	10.0235
9427	1.3838e+07	10.4507	10.0235
9535	1.34134e+07	10.5209	10.0913
9568	1.38281e+07	10.5209	10.0913
9502	1.38281e+07	10.6184	10.1868
9370	1.38281e+07	10.5534	10.1231
9575	1.38281e+07	10.4416	10.0143
9673	1.38281e+07	10.4416	10.0143
9446	1.38281e+07	10.6054	10.1724
9496	1.38281e+07	10.6054	10.1724
9372	1.38281e+07	10.4468	10.0204
9509	1.38281e+07	10.4468	10.0204
9439	1.38281e+07	10.3428	9.91877
9430	1.38281e+07	10.491	10.0625
9430	1.38281e+07	10.4338	10.0061
9532	1.38281e+07	10.4338	10.0061
9338	1.36021e+07	10.5443	10.1108
9666	1.36021e+07	10.3701	9.9465
9447	1.35255e+07	10.5521	10.1211
9355	1.38218e+07	10.4702	10.042
9614	1.38218e+07	10.4702	10.042
9528	1.38218e+07	10.5872	10.1581
9515	1.38218e+07	10.4702	10.041
9472	1.38218e+07	10.5313	10.0995
9497	1.38218e+07	10.5313	10.0995
9595	1.38218e+07	10.5313	10.0995
9419	1.38218e+07	10.5313	10.0995
9623	1.38218e+07	10.5313	10.0995
9231	1.39118e+07	10.4442	10.0184
9592	1.37858e+07	10.4442	10.0184
9423	1.37858e+07	10.4442	10.0184
9488	1.37858e+07	10.4442	10.0184
9383	1.37858e+07	10.4442	10.0184
9495	1.38879e+07	10.4442	10.0184
9495	1.38879e+07	10.3688	9.94444
9552	1.38054e+07	10.5092	10.079
9385	1.36434e+07	10.5092	10.079
9428	1.38433e+07	10.5092	10.079
9386	1.38433e+07	10.3415	9.91877
9249	1.38433e+07	10.4637	10.0348
9574	1.38433e+07	10.4637	10.0348
3203	1.31425e+07	10.3103	9.88693
469	1.38544e+07	10.1348	9.71439
471	1.38544e+07	1.2493	1.12354
467	1.38544e+07	0	0
467	1.38544e+07	0	0
464	1.38544e+07	0	0
468	8.83716e+06	0	0
