scalerS16b	IPM2C21A	IPM2C24A	
2967	1.3851e+07	30.901	29.765
3018	1.35226e+07	30.368	29.2567
3053	1.39034e+07	30.836	29.7034
2913	1.39034e+07	30.6897	29.5648
2986	1.39034e+07	30.927	29.7984
2989	1.38253e+07	30.6215	29.5006
2988	1.38253e+07	30.8393	29.706
2981	1.34487e+07	30.6962	29.5648
2982	1.38462e+07	30.537	29.4184
3017	1.38462e+07	30.693	29.575
2992	1.38462e+07	30.862	29.7316
2996	1.38462e+07	31.0537	29.9191
2989	1.38462e+07	30.5402	29.4158
2997	1.36559e+07	30.9075	29.7779
2990	1.38477e+07	30.8197	29.688
2959	1.37148e+07	30.8197	29.688
3039	1.38654e+07	30.68	29.5519
2979	1.37852e+07	30.4785	29.3671
3011	1.37852e+07	31.1415	30.0012
3014	1.37852e+07	30.693	29.5648
3014	1.37852e+07	30.693	29.5648
2933	1.37852e+07	30.8035	29.6752
3036	1.37852e+07	30.1307	29.0282
3010	1.37852e+07	30.9952	29.8626
2966	1.38563e+07	30.7482	29.6238
2975	1.38563e+07	30.5467	29.4261
4135	1.38563e+07	30.68	29.5545
4205	1.38563e+07	41.5805	40.053
4143	1.38563e+07	44.8923	43.2547
4115	1.38563e+07	43.9692	42.3612
2382	1.13223e+07	43.9108	42.3612
375	1.38572e+07	38.4183	37.126
376	1.38572e+07	0.84825	0.901192
370	1.38572e+07	0	0
372	1.38572e+07	0	0
374	1.36265e+07	0	0
377	1.38508e+07	0	0
376	1.38508e+07	0	0
373	1.38508e+07	0	0
377	1.38508e+07	0	0
376	1.38508e+07	0	0
373	1.38508e+07	0	0
376	1.38508e+07	0	0
373	1.38508e+07	0	0
375	1.38508e+07	0	0
374	1.38508e+07	0	0
376	1.38508e+07	0	0
374	1.3568e+07	0	0
373	1.38395e+07	0	0
374	1.38395e+07	0	0
371	1.38395e+07	0	0
371	1.38395e+07	0	0
375	1.38395e+07	0	0
367	1.38395e+07	0	0
373	1.38395e+07	0	0
377	1.37616e+07	0	0
374	1.38521e+07	0	0
372	1.36057e+07	0	0
371	1.38638e+07	0	0
368	1.38638e+07	0	0
371	1.38638e+07	0	0
373	1.38638e+07	0	0
372	1.34427e+07	0	0
372	1.38529e+07	0	0
368	1.38529e+07	0	0
367	1.38529e+07	0	0
366	1.36979e+07	0	0
362	1.38015e+07	0	0
369	1.38015e+07	0	0
367	1.38015e+07	0	0
370	1.38015e+07	0	0
373	1.38015e+07	0	0
376	1.3671e+07	0	0
372	1.3671e+07	0	0
371	1.37768e+07	0	0
376	1.37768e+07	0	0
371	1.36952e+07	0	0
372	1.3809e+07	0	0
374	1.3809e+07	0	0
374	1.36714e+07	0	0
375	1.14846e+07	0	0
371	1.29552e+07	0	0
371	1.29552e+07	0	0
372	1.36088e+07	0	0
371	1.38496e+07	0	0
374	1.36361e+07	0	0
374	1.37903e+07	0	0
374	1.37903e+07	0	0
371	1.37903e+07	0	0
376	1.37903e+07	0	0
377	1.32471e+07	0	0
376	1.34038e+07	0	0
378	1.38515e+07	0	0
375	1.38515e+07	0	0
374	1.32597e+07	0	0
372	1.38541e+07	0	0
375	1.37548e+07	0	0
373	1.34512e+07	0	0
371	1.38268e+07	0	0
371	1.38268e+07	0	0
372	1.38268e+07	0	0
369	1.34669e+07	0	0
370	1.37779e+07	0	0
371	1.36907e+07	0	0
370	1.3897e+07	0	0
369	1.37291e+07	0	0
371	1.38853e+07	0	0
370	1.38853e+07	0	0
364	1.38853e+07	0	0
371	1.38853e+07	0	0
370	1.27047e+07	0	0
370	1.32125e+07	0	0
371	1.3741e+07	0	0
371	1.3741e+07	0	0
374	1.3741e+07	0	0
370	1.38392e+07	0	0
371	1.36883e+07	0	0
374	1.38499e+07	0	0
374	1.38499e+07	0	0
373	1.32029e+07	0	0
375	1.36662e+07	0	0
375	1.36662e+07	0	0
374	1.38399e+07	0	0
377	1.38399e+07	0	0
379	1.29065e+07	0	0
378	1.2394e+07	0	0
374	1.38594e+07	0	0
375	1.38594e+07	0	0
377	1.38594e+07	0	0
372	1.38594e+07	0	0
370	1.37721e+07	0	0
367	1.37721e+07	0	0
369	1.37721e+07	0	0
369	1.35022e+07	0	0
374	1.38493e+07	0	0
373	1.38493e+07	0	0
375	1.38493e+07	0	0
374	1.38493e+07	0	0
376	1.37328e+07	0	0
377	1.37328e+07	0	0
375	1.36333e+07	0	0
376	1.38318e+07	0	0
379	1.38318e+07	0	0
379	1.38318e+07	0	0
379	1.38318e+07	0	0
380	1.24327e+07	0	0
379	1.32254e+07	0	0
381	1.24215e+07	0	0
380	1.38395e+07	0	0
723	1.38395e+07	0	0
1767	1.38395e+07	0	0
1765	1.30697e+07	1.95	1.5405
1800	1.38602e+07	3.9	3.081
1781	1.38602e+07	7.8	6.162
1780	1.38602e+07	19.5	15.405
1801	1.38602e+07	25.8485	24.8806
1766	1.34349e+07	25.8485	24.8806
1797	1.38691e+07	16.3969	23.5671
1955	1.33512e+07	16.6972	16.0905
3004	1.13383e+07	16.5464	15.939
2956	1.28783e+07	26.0143	25.0537
3457	1.30425e+07	30.6345	29.5288
5918	1.37066e+07	30.7008	29.593
5883	1.38329e+07	50.0799	48.2048
5933	1.36683e+07	97.1035	62.9628
5984	1.3827e+07	104.721	101.082
6018	1.3827e+07	66.144	63.6483
5775	1.20514e+07	67.1515	64.6137
5661	1.37493e+07	65.3185	62.837
5637	1.37493e+07	62.699	60.3311
5645	1.38473e+07	62.6145	60.2438
5665	1.38473e+07	61.9515	59.6122
5691	1.38473e+07	62.2505	59.9049
5537	1.28475e+07	62.4975	60.1308
5537	1.28475e+07	62.8745	60.5057
5717	1.22564e+07	61.5485	59.2168
5627	1.37727e+07	63.1735	60.7727
5570	1.30215e+07	61.7305	59.3914
5622	1.3829e+07	62.0425	59.7046
5654	1.3829e+07	61.8865	59.5557
5684	1.3829e+07	62.0945	59.7509
5637	1.3829e+07	62.8095	60.4544
5628	1.36385e+07	61.75	59.4119
5641	1.38388e+07	62.348	59.9973
5663	1.38388e+07	62.1335	59.7919
5628	1.38388e+07	61.8345	59.5044
5755	1.34535e+07	62.426	60.0744
5593	1.366e+07	62.2375	59.8844
5696	1.32775e+07	62.595	60.2233
5713	1.37083e+07	62.101	59.7765
5725	1.38403e+07	63.128	60.7316
5697	1.29527e+07	62.0425	59.6944
5639	1.37889e+07	62.7965	60.4389
5719	1.33876e+07	63.3815	60.9987
5584	8.15358e+06	62.0295	59.6944
5603	1.27305e+07	62.673	60.3311
5716	1.38267e+07	62.1465	59.8073
5534	1.38267e+07	61.9255	59.5917
5673	1.38267e+07	61.802	59.4684
5585	1.3327e+07	61.217	58.919
5647	1.38511e+07	62.556	60.1925
5632	1.38511e+07	61.451	59.1398
5578	1.38511e+07	62.569	60.2079
5594	1.32886e+07	61.8995	59.5763
5628	1.38367e+07	61.3405	59.0217
5628	1.38367e+07	61.542	59.2322
5557	1.38367e+07	62.3805	60.0281
5646	1.38367e+07	60.801	58.5133
5467	1.38367e+07	61.75	59.4222
5642	1.38367e+07	60.762	58.462
5600	1.3163e+07	61.659	59.3298
5539	1.38199e+07	61.477	59.1706
5653	1.37371e+07	61.1715	58.8625
5616	1.38427e+07	62.01	59.6687
5574	1.38427e+07	61.1195	58.806
5585	1.38427e+07	62.2895	59.9409
5503	1.38427e+07	61.6135	59.2836
5650	1.3329e+07	61.6655	59.3452
5502	1.38e+07	61.3015	58.9909
5657	1.38e+07	61.88	59.5455
5685	1.38e+07	61.36	59.0422
5470	1.38e+07	62.322	59.9563
5679	1.35028e+07	61.5485	59.2271
5583	1.37046e+07	61.6005	59.2271
5620	1.3844e+07	61.6005	59.299
5598	1.37186e+07	61.867	59.5352
5571	1.38358e+07	61.3795	59.0576
5671	1.38358e+07	61.945	59.6071
5643	1.25074e+07	62.257	59.9049
5684	1.38034e+07	62.101	59.7611
5680	1.28398e+07	61.958	59.6173
5686	1.36676e+07	62.2375	59.8998
5610	1.38592e+07	62.842	60.4698
5596	1.37594e+07	62.14	59.8022
5652	1.37594e+07	62.14	59.8022
5628	1.37594e+07	62.3025	59.946
5628	1.37594e+07	61.906	59.5814
5605	1.38405e+07	61.9905	59.6636
5577	1.38405e+07	61.2365	58.9344
5639	1.38405e+07	61.4445	59.1295
5747	1.38405e+07	62.361	60.0127
5692	1.38405e+07	63.128	60.7419
5580	1.38405e+07	62.01	59.6687
5526	1.28721e+07	62.231	59.8895
5660	1.28721e+07	61.1455	58.8317
5629	1.38018e+07	62.0295	59.6841
5687	1.19941e+07	62.153	59.8125
7703	1.38021e+07	62.621	60.2644
8705	1.38021e+07	72.2865	69.5947
8659	1.38021e+07	98.5985	94.9256
8714	1.38021e+07	98.254	94.5867
8818	1.38815e+07	99.6515	95.9321
8709	1.38815e+07	98.9105	95.2132
8681	1.38815e+07	97.968	94.3043
8918	1.38815e+07	99.06	95.3672
8634	1.38815e+07	98.735	95.0386
8756	1.38815e+07	99.8985	96.1683
8791	1.38815e+07	98.2345	94.5456
8712	1.38815e+07	99.762	96.0604
8612	1.38815e+07	97.188	93.5494
8665	1.38815e+07	97.552	93.9089
8589	1.38815e+07	98.228	94.5559
8618	1.38815e+07	97.435	93.7959
8585	1.33768e+07	97.162	93.5443
8461	1.30554e+07	97.162	93.5443
8484	1.3848e+07	95.732	92.1681
8523	1.3848e+07	96.2715	92.6867
8523	1.3848e+07	95.368	91.8087
8507	1.30294e+07	95.4525	91.9011
8402	1.32467e+07	96.1285	92.5224
8466	1.38485e+07	94.276	90.7406
8373	1.38485e+07	95.134	91.5776
8458	1.38485e+07	94.939	91.3773
8390	1.38485e+07	95.7645	92.1835
8447	1.38485e+07	95.3225	91.747
8496	1.38485e+07	94.64	91.1154
8405	1.28341e+07	95.459	91.8857
8367	1.38697e+07	94.302	90.7714
8196	1.38697e+07	94.9715	91.4287
8303	1.38697e+07	94.2305	90.7098
8352	1.38697e+07	93.665	90.1757
8328	1.38697e+07	94.5425	91.0179
8202	1.18405e+07	91.8645	88.4504
8125	5.10232e+06	93.7755	90.2784
8293	1.28878e+07	92.196	88.7739
7994	1.37857e+07	92.3975	88.9485
8346	1.37857e+07	92.3975	88.9485
8331	1.37857e+07	91.9815	88.5428
8430	1.35186e+07	93.47	89.9703
8300	1.38401e+07	93.08	89.6212
8375	1.38401e+07	93.5415	90.0268
8346	1.30917e+07	94.5815	91.059
8345	1.33159e+07	93.4375	89.9652
8185	1.38076e+07	94.341	90.8176
8212	1.38076e+07	94.055	90.5557
8275	1.38076e+07	93.184	89.7033
8218	1.35972e+07	92.8785	89.4209
8179	1.38438e+07	92.6705	89.2052
8179	1.38438e+07	92.768	89.2976
8249	1.33685e+07	91.3185	87.8855
8122	1.38497e+07	93.626	90.1141
8242	1.34465e+07	92.0335	88.5839
8256	1.38431e+07	92.3975	88.9382
7976	1.38431e+07	92.248	88.7944
8196	1.2592e+07	91.7215	88.3271
8139	1.38571e+07	92.105	88.6712
8313	1.38571e+07	92.8135	89.3387
8322	1.38571e+07	92.963	89.4825
8276	1.38571e+07	92.8135	89.3336
8316	1.32889e+07	93.366	89.8779
8463	1.385e+07	94.3475	90.8073
8291	1.385e+07	93.314	89.8266
8187	1.385e+07	95.0885	91.5262
8293	1.32467e+07	92.482	89.0306
8437	1.30691e+07	92.69	89.2258
8217	1.38588e+07	93.3985	89.883
8348	1.38588e+07	92.8785	89.4055
8189	1.38588e+07	94.6855	91.1514
8223	1.38588e+07	91.6955	88.2706
8319	1.38588e+07	93.8535	90.34
8145	1.38588e+07	93.2035	89.7393
8335	1.38588e+07	92.391	88.9433
8208	1.38588e+07	92.3	88.8406
8227	1.38588e+07	92.56	89.1025
8227	1.34709e+07	93.1385	89.652
8302	1.28279e+07	93.1385	89.652
8046	1.38361e+07	92.95	89.4774
8352	1.38361e+07	92.8265	89.3593
8352	1.38361e+07	91.754	88.3425
8352	1.38361e+07	93.5155	90.0217
8024	1.36006e+07	93.3725	89.8933
8318	1.38504e+07	91.936	88.4966
8235	1.38504e+07	93.288	89.7906
8360	1.38504e+07	92.2935	88.8252
8140	1.37726e+07	93.8665	90.376
8293	1.3389e+07	92.5275	89.0512
8199	1.38392e+07	92.846	89.3644
8318	1.38392e+07	94.302	90.7765
8334	1.38392e+07	93.0215	89.539
8412	1.37292e+07	93.4765	89.9703
8257	1.37292e+07	93.847	90.3349
8351	1.35725e+07	92.9435	89.4979
8207	1.38536e+07	94.237	90.72
8290	1.38536e+07	93.0475	89.5749
8371	1.38536e+07	93.262	89.7649
8377	1.36824e+07	93.886	90.376
8144	1.38267e+07	93.5675	90.0679
8470	1.39583e+07	93.0475	89.5749
8193	1.38353e+07	94.1655	90.6327
8124	1.38353e+07	93.418	89.9447
8414	1.38353e+07	92.612	89.1487
8244	1.38353e+07	93.1125	89.6263
8395	1.37281e+07	93.964	90.453
8201	1.38087e+07	93.3205	89.8214
8191	1.38087e+07	93.808	90.2938
8276	1.38087e+07	92.6445	89.1847
8298	1.38087e+07	93.3725	89.8728
8060	1.38811e+07	93.678	90.1757
8343	1.38811e+07	92.6315	89.1898
8176	1.38811e+07	91.819	88.3887
8176	1.38811e+07	92.989	89.5082
8350	1.37903e+07	92.7745	89.2976
8268	1.36949e+07	94.2045	90.6841
8372	8.97765e+06	93.899	90.376
8274	1.38453e+07	93.6	90.0936
8295	1.38453e+07	93.6	90.0936
8445	1.36617e+07	93.7755	90.2528
8259	1.38648e+07	93.7755	90.2528
