scalerS16b	IPM2C21A	IPM2C24A	
536	1.38913e+07	0	0
534	1.38913e+07	0	0
535	1.38913e+07	0	0
534	1.38913e+07	0	0
533	1.38913e+07	0	0
534	1.38913e+07	0	0
534	1.38913e+07	0	0
534	1.38913e+07	0	0
535	1.38913e+07	0	0
537	1.38913e+07	0	0
532	1.38913e+07	0	0
534	1.38913e+07	0	0
532	1.38913e+07	0	0
533	1.38913e+07	0	0
530	1.38913e+07	0	0
535	1.38913e+07	0	0
535	1.38913e+07	0	0
531	1.38913e+07	0	0
535	1.38913e+07	0	0
531	1.38913e+07	0	0
531	1.38913e+07	0	0
528	1.38913e+07	0	0
5456	1.38913e+07	0	0
28125	1.38913e+07	0	0
28167	1.38913e+07	1.95	1.5405
28124	1.38913e+07	3.9	3.081
27934	1.38913e+07	7.8	6.162
28201	1.38913e+07	19.5	15.405
27943	1.38913e+07	39	30.81
27976	1.38913e+07	47.1393	45.795
27899	1.38913e+07	46.6927	45.0185
28269	1.38913e+07	31.6908	30.5378
27880	1.38913e+07	31.538	30.3992
27720	1.38913e+07	31.7817	30.6354
28076	1.38913e+07	31.265	30.1347
27631	1.38913e+07	31.499	30.3633
27735	1.38913e+07	31.4438	30.3042
27893	1.38913e+07	30.9042	29.783
27472	1.38913e+07	31.3625	30.2297
27947	1.38913e+07	31.07	29.9473
27943	1.38913e+07	31.1967	30.0731
27772	1.38913e+07	31.4373	30.2991
27334	1.38913e+07	31.6712	30.5276
27457	1.38913e+07	31.0863	29.9627
27354	1.38913e+07	30.8555	29.7419
28100	1.38913e+07	30.953	29.8395
27836	1.38913e+07	30.8295	29.7162
27836	1.38913e+07	31.564	30.4223
28096	1.38913e+07	31.4567	30.317
27857	1.38913e+07	31.6388	30.4968
27973	1.38913e+07	31.3755	30.24
28071	1.38913e+07	31.3755	30.24
27133	1.38913e+07	31.8533	30.6919
27528	1.38913e+07	30.4785	29.3748
27633	1.38913e+07	31.0408	29.9139
26858	1.38913e+07	31.239	30.1091
26993	1.38913e+07	30.3127	29.2156
27725	1.38913e+07	30.2087	29.1129
27743	1.38913e+07	31.122	29.9961
27666	1.38913e+07	31.265	30.1296
27442	1.38913e+07	31.0278	29.9062
27691	1.38913e+07	31.0863	29.9653
27713	1.38913e+07	31.0863	29.9653
27687	1.38913e+07	31.3235	30.1835
