        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-12-10 18:53:27     11394  1.3903e+07  155.129  149.788
2021-12-10 18:53:28     11339  1.3903e+07  157.365  151.934
2021-12-10 18:53:29     11390  1.3903e+07  157.365  151.934
2021-12-10 18:53:30     11314  1.3903e+07  156.988  151.554
2021-12-10 18:53:31     11418  1.3903e+07  156.845   151.39
2021-12-10 18:53:32     11444  1.3903e+07  157.508  152.037
2021-12-10 18:53:33     11362  1.3903e+07  158.002  152.551
2021-12-10 18:53:34     11248  1.3903e+07  156.793  151.349
2021-12-10 18:53:35     11268  1.3903e+07  155.649   150.25
2021-12-10 18:53:36     11241  1.3903e+07  155.493  150.106
2021-12-10 18:53:37     11393  1.3903e+07  155.155  149.788
2021-12-10 18:53:38     11356  1.3903e+07   156.78  151.318
2021-12-10 18:53:39     11418  1.3903e+07  155.948  150.568
2021-12-10 18:53:40     11389  1.3903e+07  157.404  151.945
2021-12-10 18:53:41     11299  1.3903e+07  157.989   152.52
2021-12-10 18:53:42     11272  1.3903e+07  155.467  150.086
2021-12-10 18:53:43     11158  1.3903e+07  156.481  151.072
2021-12-10 18:53:44     11158  1.3903e+07  153.166  147.857
2021-12-10 18:53:45     11340  1.3903e+07  154.921  149.562
2021-12-10 18:53:46     11418  1.3903e+07  157.547  152.099
2021-12-10 18:53:47     11225  1.3903e+07  155.545  150.188
2021-12-10 18:53:48     11435  1.3903e+07  155.896  150.527
2021-12-10 18:53:49     11358  1.3903e+07  157.677  152.201
2021-12-10 18:53:50     11354  1.3903e+07  155.896  150.497
2021-12-10 18:53:51     11203  1.3903e+07  154.544  149.203
2021-12-10 18:53:52     11386  1.3903e+07  154.609  149.264
2021-12-10 18:53:53     11159  1.3903e+07  156.156  150.743
2021-12-10 18:53:54     11206  1.3903e+07  153.543  148.237
2021-12-10 18:53:55     11322  1.3903e+07  155.064  149.696
2021-12-10 18:53:56     11320  1.3903e+07  155.493  150.117
2021-12-10 18:53:57     11381  1.3903e+07  155.961  150.579
2021-12-10 18:53:58     11314  1.3903e+07  157.157  151.719
2021-12-10 18:53:59     11366  1.3903e+07  156.052   150.64
2021-12-10 18:54:00     11271  1.3903e+07  156.754  151.328
2021-12-10 18:54:01     11253  1.3903e+07  154.856   149.48
2021-12-10 18:54:02     11319  1.3903e+07  155.857  150.455
2021-12-10 18:54:03     11342  1.3903e+07  156.208  150.815
2021-12-10 18:54:04     11391  1.3903e+07  156.208  150.764
2021-12-10 18:54:05     11409  1.3903e+07  157.573  152.119
2021-12-10 18:54:06     11184  1.3903e+07  157.053  151.637
2021-12-10 18:54:07     11253  1.3903e+07  154.323  148.966
2021-12-10 18:54:08     11298  1.3903e+07   155.48  150.106
2021-12-10 18:54:09     11369  1.3903e+07  155.259   149.88
2021-12-10 18:54:10     11269  1.3903e+07  156.351  150.959
2021-12-10 18:54:11     11399  1.3903e+07  156.273  150.887
2021-12-10 18:54:12     11315  1.3903e+07  155.857  150.497
2021-12-10 18:54:13     11320  1.3903e+07  156.689  151.277
2021-12-10 18:54:14     11298  1.3903e+07  155.974   150.63
2021-12-10 18:54:15     11298  1.3903e+07  156.104  150.702
2021-12-10 18:54:16     11095  1.3903e+07  152.919  147.611
2021-12-10 18:54:17     11317  1.3903e+07  154.557  149.223
2021-12-10 18:54:18     11311  1.3903e+07   155.61   150.24
2021-12-10 18:54:19     11321  1.3903e+07  156.988  151.575
2021-12-10 18:54:20     11271  1.3903e+07  154.297  148.966
2021-12-10 18:54:21     11297  1.3903e+07  156.507  151.092
2021-12-10 18:54:22     11030  1.3903e+07  152.295  147.005
2021-12-10 18:54:23     11273  1.3903e+07  153.842  148.525
2021-12-10 18:54:24     11184  1.3903e+07  154.674  149.305
2021-12-10 18:54:25     11094  1.3903e+07  153.582  148.258
2021-12-10 18:54:26     11199  1.3903e+07  152.412  147.149
2021-12-10 18:54:27     11144  1.3903e+07  155.519  150.158
2021-12-10 18:54:28     11361  1.3903e+07  153.543  148.217
2021-12-10 18:54:29     11239  1.3903e+07  156.299  150.877
2021-12-10 18:54:30     11282  1.3903e+07   155.09  149.726
2021-12-10 18:54:31     11242  1.3903e+07  155.506  150.127
2021-12-10 18:54:32     11256  1.3903e+07  155.506  150.127
2021-12-10 18:54:33     11321  1.3903e+07  154.362  149.018
2021-12-10 18:54:34     11228  1.3903e+07  156.728  151.308
2021-12-10 18:54:35     11219  1.3903e+07  154.817   149.47
2021-12-10 18:54:36     11383  1.3903e+07  154.518  149.172
2021-12-10 18:54:37     11426  1.3903e+07  156.507  151.092
2021-12-10 18:54:38     11348  1.3903e+07  157.131  151.698
2021-12-10 18:54:39     11253  1.3903e+07  156.273  150.907
2021-12-10 18:54:40     11153  1.3903e+07  155.844  150.466
2021-12-10 18:54:41     11209  1.3903e+07  153.283   147.98
2021-12-10 18:54:42     11267  1.3903e+07  154.128  148.802
2021-12-10 18:54:43     11342  1.3903e+07  155.623   150.26
2021-12-10 18:54:44     11256  1.3903e+07  156.052  150.702
2021-12-10 18:54:45     11352  1.3903e+07  154.739  149.408
2021-12-10 18:54:46     11352  1.3903e+07  156.403  151.031
2021-12-10 18:54:47     11356  1.3903e+07  156.962  151.554
2021-12-10 18:54:48     11423  1.3903e+07   156.78   151.39
2021-12-10 18:54:49     11552  1.3903e+07  159.614  154.122
2021-12-10 18:54:50     11203  1.3903e+07  156.754  151.339
2021-12-10 18:54:51     11130  1.3903e+07  154.362  149.038
2021-12-10 18:54:52     11109  1.3903e+07  153.361  148.083
2021-12-10 18:54:53     11131  1.3903e+07  151.762  146.532
2021-12-10 18:54:54     11198  1.3903e+07  154.817   149.47
2021-12-10 18:54:55     11277  1.3903e+07   155.48  150.117
2021-12-10 18:54:56     11126  1.3903e+07  154.375  149.049
2021-12-10 18:54:57     11122  1.3903e+07  154.622  149.305
