        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-11-29 14:05:58      9366 1.38591e+07  10.4221  10.0287
2021-11-29 14:05:59      9364 1.38591e+07  10.4221  10.0287
2021-11-29 14:06:00      9341 1.38591e+07  10.3181  9.92955
2021-11-29 14:06:01      9341 1.38591e+07  10.3181  9.92955
2021-11-29 14:06:02      9447 1.38591e+07  10.3181  9.92955
2021-11-29 14:06:03      9342 1.38591e+07  10.4897  10.0944
2021-11-29 14:06:04      9305 1.38591e+07  10.3129  9.92441
2021-11-29 14:06:05      9366 1.38591e+07  10.3129  9.92441
2021-11-29 14:06:06      9423 1.38591e+07  10.4214  10.0271
2021-11-29 14:06:07      9417 1.38591e+07  10.4214  10.0271
2021-11-29 14:06:08      9157 1.38591e+07  10.4214  10.0271
2021-11-29 14:06:09      9114 1.38591e+07  10.0744  9.69385
2021-11-29 14:06:10      9068 1.38591e+07  10.0744  9.69385
2021-11-29 14:06:11      9459 1.38591e+07  10.0744  9.69385
2021-11-29 14:06:12      9299 1.38591e+07  10.4565  10.0636
2021-11-29 14:06:13      9382 1.38591e+07  10.2732  9.88539
2021-11-29 14:06:14      9400 1.38591e+07  10.3656  9.97371
2021-11-29 14:06:15      9212 1.38591e+07  10.3656  9.97371
2021-11-29 14:06:16     19119 1.38591e+07  10.3656  9.97371
2021-11-29 14:06:17     20175 1.38591e+07  20.1285  19.3307
2021-11-29 14:06:18     20166 1.38591e+07  35.3743  34.0019
2021-11-29 14:06:19     20011 1.38591e+07   33.943  32.6843
2021-11-29 14:06:20     20188 1.38591e+07  22.7695  21.8879
2021-11-29 14:06:21     20066 1.38591e+07   22.711  21.8879
2021-11-29 14:06:22     20032 1.38591e+07  22.9613  22.0805
2021-11-29 14:06:23     20203 1.38591e+07   22.581  21.7133
2021-11-29 14:06:24     20137 1.38591e+07   22.698  21.8263
2021-11-29 14:06:25     19994 1.38591e+07  22.9287  22.0471
2021-11-29 14:06:26     19749 1.38591e+07  22.6655  21.7929
