scalerS16b	IPM2C21A	IPM2C24A	
3803	1.38109e+07	6.47023	5.55196
3787	1.38109e+07	6.71613	6.41721
3766	1.38109e+07	4.12555	6.09935
6180	1.38109e+07	4.12555	3.96679
16592	1.38109e+07	4.12555	3.96679
16568	1.38109e+07	12.5443	11.8439
16223	1.38109e+07	29.2351	18.0187
16375	1.38109e+07	29.0147	27.8286
16212	1.38109e+07	18.4054	26.0601
18929	1.36343e+07	18.6706	17.7748
27623	1.37229e+07	18.5666	17.6798
27074	1.38107e+07	23.855	22.7147
34066	1.38107e+07	31.5276	30.0089
60003	1.26802e+07	46.6797	29.7727
59408	1.38116e+07	41.6942	39.7423
58843	1.36741e+07	68.9228	65.615
58976	1.32683e+07	68.3507	105.088
58200	1.32683e+07	67.8145	65.3429
52643	1.34511e+07	68.1168	65.6253
52643	1.34511e+07	67.2197	64.778
53007	1.31617e+07	61.0902	58.8728
52984	1.33117e+07	61.0902	58.8728
53273	1.37744e+07	61.0902	58.8728
52624	1.37744e+07	61.1715	58.9293
53016	1.28125e+07	60.6157	58.3952
52288	1.38113e+07	60.8172	58.5903
52647	1.38113e+07	60.2127	57.9998
52490	1.38113e+07	60.4857	58.272
52708	1.38113e+07	60.3947	58.1693
52592	1.32025e+07	60.658	58.4312
52813	1.37592e+07	60.4077	58.1795
52338	1.32431e+07	60.5865	58.3644
52393	1.20655e+07	60.294	58.0871
53208	1.25277e+07	60.6353	58.3952
52701	1.21066e+07	60.71	58.4825
52714	1.22286e+07	60.71	58.4825
52725	1.30924e+07	60.45	58.2309
53499	1.3527e+07	60.8042	58.5647
52210	1.15638e+07	60.9538	58.7187
52776	1.30248e+07	61.308	59.0576
52266	1.38129e+07	60.4403	58.2155
53014	1.38129e+07	60.58	58.3593
53664	1.38129e+07	60.1478	57.9382
53560	1.38129e+07	61.3633	59.1141
53790	1.38129e+07	61.5485	59.3041
53415	1.38129e+07	61.6167	59.3041
52750	1.36401e+07	62.01	59.7098
52814	1.3811e+07	61.8442	59.5609
53280	1.3811e+07	60.7067	58.4722
52779	1.3811e+07	60.8855	58.6468
52779	1.3811e+07	60.8855	58.6468
54052	1.3811e+07	61.4412	59.1706
53414	1.3811e+07	61.7337	59.4633
53390	1.3811e+07	61.5778	59.3092
53698	1.3811e+07	61.5778	59.3092
53415	1.3811e+07	61.7793	59.4992
53120	1.3811e+07	61.7045	59.4428
53193	1.3811e+07	60.9992	58.7598
52887	1.25231e+07	61.1618	58.9036
53455	1.38112e+07	61.1618	58.9036
53524	1.38112e+07	61.6558	59.3863
53016	1.38112e+07	61.3015	59.0422
53054	1.3421e+07	61.178	58.9241
54005	1.3421e+07	60.9992	58.7444
