        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-11-11 14:03:11       142 1.38127e+07        0        0
2021-11-11 14:03:12       151 1.38127e+07        0        0
2021-11-11 14:03:13       146 1.38127e+07        0        0
2021-11-11 14:03:14       147 1.38127e+07        0        0
2021-11-11 14:03:15       147 1.38127e+07        0        0
2021-11-11 14:03:16       154 1.38127e+07        0        0
2021-11-11 14:03:17       153 1.38127e+07        0        0
2021-11-11 14:03:18       150 1.38127e+07        0        0
2021-11-11 14:03:19       149 1.38127e+07        0        0
2021-11-11 14:03:20       147 1.38127e+07        0        0
2021-11-11 14:03:21       145 1.38127e+07        0        0
2021-11-11 14:03:22       140 1.38127e+07        0        0
2021-11-11 14:03:23       144 1.38127e+07        0        0
2021-11-11 14:03:24       141 1.38127e+07        0        0
2021-11-11 14:03:25       145 1.38127e+07        0        0
2021-11-11 14:03:26       144 1.38127e+07        0        0
2021-11-11 14:03:27       145 1.38127e+07        0        0
2021-11-11 14:03:28       144 1.38127e+07        0        0
2021-11-11 14:03:29       144 1.38127e+07        0        0
2021-11-11 14:03:30       142 1.38127e+07        0        0
2021-11-11 14:03:31       142 1.38127e+07        0        0
2021-11-11 14:03:32       143 1.38127e+07        0        0
2021-11-11 14:03:33       140 1.38127e+07        0        0
2021-11-11 14:03:34       144 1.38127e+07        0        0
2021-11-11 14:03:35       147 1.38127e+07        0        0
2021-11-11 14:03:36       149 1.38127e+07        0        0
2021-11-11 14:03:37       148 1.38127e+07        0        0
2021-11-11 14:03:38       147 1.38127e+07        0        0
2021-11-11 14:03:39       146 1.38127e+07        0        0
2021-11-11 14:03:40       149 1.38127e+07        0        0
2021-11-11 14:03:41       149 1.38127e+07        0        0
2021-11-11 14:03:42       147 1.38127e+07        0        0
2021-11-11 14:03:43       147 1.38127e+07        0        0
2021-11-11 14:03:44       141 1.38127e+07        0        0
2021-11-11 14:03:45       143 1.38127e+07        0        0
2021-11-11 14:03:46       142 1.38127e+07        0        0
2021-11-11 14:03:47       142 1.38127e+07        0        0
2021-11-11 14:03:48       143 1.38127e+07        0        0
2021-11-11 14:03:49       142 1.38127e+07        0        0
2021-11-11 14:03:50       146 1.38127e+07        0        0
2021-11-11 14:03:51       143 1.38127e+07        0        0
2021-11-11 14:03:52       144 1.38127e+07        0        0
2021-11-11 14:03:53       143 1.38127e+07        0        0
2021-11-11 14:03:54       140 1.38127e+07        0        0
2021-11-11 14:03:55       134 1.38127e+07        0        0
2021-11-11 14:03:56       137 1.38127e+07        0        0
2021-11-11 14:03:57       138 1.38127e+07        0        0
2021-11-11 14:03:58       137 1.38127e+07        0        0
2021-11-11 14:03:59       137 1.38127e+07        0        0
2021-11-11 14:04:00       139 1.38127e+07        0        0
2021-11-11 14:04:01       142 1.38127e+07        0        0
2021-11-11 14:04:02       138   1.299e+07        0        0
2021-11-11 14:04:03       141 1.38142e+07        0        0
2021-11-11 14:04:04       141 1.38142e+07        0        0
2021-11-11 14:04:05       143 1.38142e+07        0        0
2021-11-11 14:04:06       140 1.38142e+07        0        0
2021-11-11 14:04:07       140 1.38142e+07        0        0
2021-11-11 14:04:08       143 1.38142e+07        0        0
2021-11-11 14:04:09       141 1.38142e+07        0        0
2021-11-11 14:04:10       144 1.38142e+07        0        0
2021-11-11 14:04:11       144 1.38142e+07        0        0
2021-11-11 14:04:12       144 1.38142e+07        0        0
2021-11-11 14:04:13       147 1.38142e+07        0        0
2021-11-11 14:04:14       142 1.38142e+07        0        0
2021-11-11 14:04:15       144 1.38142e+07        0        0
2021-11-11 14:04:16       147 1.30379e+07        0        0
2021-11-11 14:04:17       150  1.2778e+07        0        0
2021-11-11 14:04:18       146 1.38157e+07        0        0
2021-11-11 14:04:19       148 1.38157e+07        0        0
2021-11-11 14:04:20       148 1.38157e+07        0        0
2021-11-11 14:04:21       146 1.38157e+07        0        0
2021-11-11 14:04:22       141 1.38157e+07        0        0
2021-11-11 14:04:23       144 1.38157e+07        0        0
2021-11-11 14:04:24       148 1.38157e+07        0        0
2021-11-11 14:04:25       146 1.38157e+07        0        0
2021-11-11 14:04:26       152 1.36375e+07        0        0
2021-11-11 14:04:27       147 1.38125e+07        0        0
2021-11-11 14:04:28       150 1.38125e+07        0        0
2021-11-11 14:04:29       143 1.38125e+07        0        0
2021-11-11 14:04:30       142 1.38125e+07        0        0
2021-11-11 14:04:31       141 1.38125e+07        0        0
2021-11-11 14:04:32       144 1.38125e+07        0        0
2021-11-11 14:04:33       143 1.38125e+07        0        0
2021-11-11 14:04:34       146 1.38125e+07        0        0
2021-11-11 14:04:35       149 1.38125e+07        0        0
2021-11-11 14:04:36       146 1.38125e+07        0        0
2021-11-11 14:04:37       145 1.38125e+07        0        0
2021-11-11 14:04:38       141 1.38125e+07        0        0
2021-11-11 14:04:39       141 1.38125e+07        0        0
2021-11-11 14:04:40       140 1.38125e+07        0        0
2021-11-11 14:04:41       145 1.38125e+07        0        0
