        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2021-11-18 17:53:36       843  1.3812e+07    12.61  11.9697
2021-11-18 17:53:37       827  1.3812e+07  12.8843  12.2922
2021-11-18 17:53:38       832  1.3812e+07  12.6503  12.2316
2021-11-18 17:53:39       831  1.3812e+07    12.74  12.2316
2021-11-18 17:53:40       822  1.3812e+07    12.74  12.2316
2021-11-18 17:53:41       832  1.3812e+07  12.6295  12.2316
2021-11-18 17:53:42       819  1.3812e+07  12.6828  11.9779
2021-11-18 17:53:43       837  1.3812e+07  12.5632  12.2706
2021-11-18 17:53:44       826  1.3812e+07  12.6971  12.0262
2021-11-18 17:53:45       826  1.3812e+07  12.6971  12.2377
2021-11-18 17:53:46       824  1.3812e+07  12.5242  12.0549
2021-11-18 17:53:47       828  1.3812e+07  12.7023  12.1073
2021-11-18 17:53:48       829  1.3812e+07  12.7023  12.1628
2021-11-18 17:53:49       830  1.3812e+07  12.6009  12.1052
2021-11-18 17:53:50       819  1.3812e+07  12.6009  12.1925
2021-11-18 17:53:51       819  1.3812e+07  12.3994  11.9307
2021-11-18 17:53:52       828  1.3812e+07  12.5502  11.9307
2021-11-18 17:53:53       810  1.3812e+07  12.5502  12.0734
2021-11-18 17:53:54       816  1.3812e+07  12.4072  11.9153
2021-11-18 17:53:55       822  1.3812e+07  12.6126  12.0138
2021-11-18 17:53:56       812  1.3812e+07  12.4566  12.0837
2021-11-18 17:53:57       808  1.3812e+07  12.4566  11.8998
2021-11-18 17:53:58       830  1.3812e+07  12.5255  11.8998
2021-11-18 17:53:59       831  1.3812e+07  12.7985  12.1628
2021-11-18 17:54:00       823  1.3812e+07  12.7296  12.2891
2021-11-18 17:54:01       812  1.3812e+07  12.6503  12.1874
2021-11-18 17:54:02       817  1.3812e+07  12.4852   12.059
2021-11-18 17:54:03       815  1.3812e+07  12.5632  11.9666
2021-11-18 17:54:04       823  1.3812e+07  12.4371  11.9666
2021-11-18 17:54:05       822  1.3812e+07   12.558  12.0303
2021-11-18 17:54:06       837  1.3812e+07   12.558  11.9337
2021-11-18 17:54:07       824  1.3812e+07  12.7725  12.1864
2021-11-18 17:54:08       828  1.3812e+07  12.5788  12.1864
2021-11-18 17:54:09       831  1.3812e+07  12.6776  12.1278
2021-11-18 17:54:10       825  1.3812e+07  12.6776  12.1278
2021-11-18 17:54:11       818  1.3812e+07  12.6776  12.1278
2021-11-18 17:54:12       819  1.3812e+07  12.4709  11.9748
2021-11-18 17:54:13       821  1.3812e+07  12.5606  12.0898
2021-11-18 17:54:14       840  1.3812e+07   12.454  11.9789
2021-11-18 17:54:15       832  1.3812e+07  12.7764  12.1094
2021-11-18 17:54:16       832  1.3812e+07  12.6204  12.2316
2021-11-18 17:54:17       832  1.3812e+07  12.6828  12.1032
2021-11-18 17:54:18       821  1.3812e+07  12.6828  12.1905
2021-11-18 17:54:19       819  1.3812e+07  12.5242  12.0231
2021-11-18 17:54:20       826  1.3812e+07  12.6581  12.0231
2021-11-18 17:54:21       832  1.3812e+07  12.7673  12.2038
2021-11-18 17:54:22       830  1.3812e+07   12.701  12.2038
2021-11-18 17:54:23       834  1.3812e+07   12.701  12.2038
2021-11-18 17:54:24       833  1.3812e+07  12.7803  12.2038
2021-11-18 17:54:25       846  1.3812e+07  12.8661  12.2716
2021-11-18 17:54:26       832  1.3812e+07  12.8661  12.3979
2021-11-18 17:54:27       830  1.3812e+07  12.7374  12.2367
2021-11-18 17:54:28       832  1.3812e+07  12.6061  12.1617
2021-11-18 17:54:29       841  1.3812e+07  12.8947  12.1617
2021-11-18 17:54:30       833  1.3812e+07   12.844  12.4113
2021-11-18 17:54:31       828  1.3812e+07  12.7244  12.2881
2021-11-18 17:54:32       820  1.3812e+07  12.6594  12.1484
2021-11-18 17:54:33       841  1.3812e+07  12.6594  12.0981
2021-11-18 17:54:34       838  1.3812e+07  12.8674   12.286
2021-11-18 17:54:35       834  1.3812e+07  12.8674  12.3497
2021-11-18 17:54:36       818  1.3812e+07  12.7114  12.2942
2021-11-18 17:54:37       824  1.3812e+07  12.5268  12.1248
2021-11-18 17:54:38       824  1.3812e+07  12.6789  12.0744
2021-11-18 17:54:39       810 1.39312e+07  12.6789  12.1535
