scalerS16b	IPM2C21A	IPM2C24A	
1702	1.38693e+07	19.1165	18.5502
1693	1.38693e+07	19.4532	18.8763
1657	1.38693e+07	19.4532	18.8763
1693	1.38693e+07	19.4532	18.8763
1731	1.38693e+07	19.3349	18.7684
1699	1.38693e+07	19.7431	19.1587
1278	1.38693e+07	19.5533	18.9687
227	1.38693e+07	12.9064	12.5371
231	1.38693e+07	0	0
226	1.37572e+07	0	0
224	1.38724e+07	0	0
223	1.38724e+07	0	0
224	1.38724e+07	0	0
224	1.38724e+07	0	0
223	1.38724e+07	0	0
220	1.38724e+07	0	0
222	1.38724e+07	0	0
225	1.38724e+07	0	0
222	1.38724e+07	0	0
227	1.38724e+07	0	0
224	1.38724e+07	0	0
228	1.38724e+07	0	0
224	1.38724e+07	0	0
226	1.38724e+07	0	0
231	1.38724e+07	0	0
1293	1.38724e+07	0	0.837185
1753	1.38724e+07	1.95	3.081
1790	1.38724e+07	3.9	6.162
1732	1.39854e+07	7.8	15.405
1746	1.3879e+07	19.5	27.747
1770	1.3879e+07	31.317	30.4988
1785	1.3879e+07	31.5965	29.6854
1782	1.3879e+07	30.4167	20.1728
1719	1.3879e+07	20.4392	19.8262
1731	1.3879e+07	19.7372	19.1561
1687	1.3879e+07	19.8705	19.2794
1665	1.3879e+07	19.279	18.7042
1728	1.3879e+07	19.1847	18.6169
1780	1.3879e+07	19.981	19.3821
1714	1.3879e+07	20.4198	19.8134
1736	1.3879e+07	20.0037	19.4154
1762	1.3879e+07	19.8445	19.2537
1717	1.3879e+07	20.592	19.9803
1735	1.3879e+07	19.6755	19.0919
1735	1.3879e+07	20.3482	19.7389
1745	1.3879e+07	20.3482	19.7389
1682	1.3879e+07	19.695	19.1073
1713	1.3879e+07	20.1077	19.5079
1726	1.3879e+07	19.6755	19.0919
1730	1.3879e+07	19.9062	19.3179
1727	1.3879e+07	20.2703	19.6645
1755	1.3879e+07	20.0427	19.4488
1750	1.3879e+07	20.163	19.5592
1778	1.3879e+07	20.436	19.8288
1794	1.3879e+07	20.8358	20.2165
1812	1.3879e+07	20.9202	20.3012
1714	1.3879e+07	20.501	19.8956
1772	1.3879e+07	20.0005	19.4
1733	1.3879e+07	20.306	19.7004
1740	1.3879e+07	20.2118	19.608
1730	1.3879e+07	19.9355	19.3435
1769	1.3879e+07	20.5075	19.893
1821	1.3879e+07	20.709	20.0907
1770	1.3879e+07	21.0535	20.4296
1756	1.3879e+07	20.5562	19.9418
1754	1.3879e+07	20.7122	20.0933
1745	1.3879e+07	20.28	19.6748
1702	1.37648e+07	20.2052	19.5977
1755	1.38445e+07	20.2052	19.5977
1711	1.38445e+07	19.9907	19.3949
1735	1.38445e+07	19.9907	19.3949
1712	1.38445e+07	19.9907	19.3949
1765	1.38445e+07	19.8705	19.2819
1688	1.38445e+07	20.2312	19.6285
1760	1.38445e+07	19.8153	19.228
1760	1.38445e+07	20.1435	19.5464
1755	1.38445e+07	20.4002	19.7954
1707	1.38445e+07	19.981	19.3872
1715	1.38445e+07	19.8477	19.2588
1752	1.38445e+07	20.3255	19.7235
1764	1.38445e+07	20.2377	19.6388
1727	1.3928e+07	20.2377	19.6388
1706	1.3928e+07	19.9842	19.3923
1768	1.3928e+07	20.605	19.9931
1729	1.3928e+07	20.0395	19.4411
1772	1.3928e+07	20.332	19.7312
1698	1.3928e+07	20.5205	19.9084
