        Date        scalerS2b  scalerS16b IPM2C21A IPM2C24A
2022-01-24 18:06:12     29081 1.38308e+07   33.267  32.1246
2022-01-24 18:06:13     28553 1.37049e+07   33.397  32.2529
2022-01-24 18:06:14     29366 1.37049e+07  32.9095  31.7959
2022-01-24 18:06:15     28480 1.38873e+07   33.514  32.3659
2022-01-24 18:06:16     28464 1.38873e+07    32.76  31.6419
2022-01-24 18:06:17     28719 1.38873e+07    32.76  31.6419
2022-01-24 18:06:18     29658 1.38873e+07   33.137  31.9962
2022-01-24 18:06:19     28867 1.36418e+07  33.7285  32.5713
2022-01-24 18:06:20     29127 1.36418e+07   33.293  32.1502
2022-01-24 18:06:21     28695  1.2716e+07  33.6245  32.4635
2022-01-24 18:06:22     29160 1.35173e+07  32.8705  31.7446
2022-01-24 18:06:23     28563 1.38793e+07  33.6375  32.4789
2022-01-24 18:06:24     28752 1.38793e+07   32.292    31.19
2022-01-24 18:06:25     28898 1.38793e+07   33.319  32.1913
2022-01-24 18:06:26     29305 1.31047e+07   33.072  31.9346
2022-01-24 18:06:27     30165 1.22728e+07  33.3645  32.2119
2022-01-24 18:06:28     28865 1.39323e+07   34.034  32.8589
2022-01-24 18:06:29     29620 1.38288e+07  34.2355  33.0643
2022-01-24 18:06:30     28715 1.28778e+07  33.6895  32.5354
2022-01-24 18:06:31     28813 1.38715e+07   33.072  31.9448
2022-01-24 18:06:32     29202 1.32543e+07   33.501  32.3659
2022-01-24 18:06:33     29341 1.37884e+07   33.072  31.9397
2022-01-24 18:06:34     29658 1.38786e+07    33.93  32.7664
2022-01-24 18:06:35     29658 1.38786e+07  33.8065  32.6483
2022-01-24 18:06:36     29604 1.38786e+07   33.501  32.3402
2022-01-24 18:06:37     28585 1.37929e+07   33.839  32.6791
2022-01-24 18:06:38     29015 1.37929e+07  33.1695  32.0373
2022-01-24 18:06:39     28058   1.179e+07  33.1695  32.0373
2022-01-24 18:06:40     29019 1.33134e+07  32.7275  31.6059
2022-01-24 18:06:41     29489 1.35074e+07   33.254  32.1143
2022-01-24 18:06:42     28608 1.20857e+07   33.319  32.1913
2022-01-24 18:06:43     29533 1.26502e+07   33.085  31.9551
2022-01-24 18:06:44     28837 1.37568e+07   33.865  32.7048
2022-01-24 18:06:45     27883 1.38798e+07   32.942  31.8113
2022-01-24 18:06:46     29773 1.12668e+07  32.8055  31.6727
2022-01-24 18:06:47     28900 1.31937e+07   33.501  32.3608
2022-01-24 18:06:48     27994 1.31937e+07   32.864  31.7343
2022-01-24 18:06:49     29125 1.31937e+07  33.0265  31.8986
2022-01-24 18:06:50     29043 1.38872e+07  33.6245  32.4686
2022-01-24 18:06:51     29085 1.37412e+07   33.228  32.0938
2022-01-24 18:06:52     29725 1.38482e+07   33.501  32.3505
2022-01-24 18:06:53     28323 1.38482e+07  33.7025  32.5302
2022-01-24 18:06:54     28956 1.38482e+07   32.916  31.7805
2022-01-24 18:06:55     28400 1.34587e+07   33.072  31.9397
2022-01-24 18:06:56     23892 1.18958e+07  33.2865  32.1451
2022-01-24 18:06:57     23942 1.14787e+07   28.223  27.3028
2022-01-24 18:06:58     24088 1.34077e+07   27.664  26.7123
2022-01-24 18:06:59     24277 1.38834e+07   27.274  26.3425
2022-01-24 18:07:00     23736 1.35581e+07   27.794  26.8509
2022-01-24 18:07:01     21970 1.36318e+07  27.8525  26.8509
2022-01-24 18:07:02     22528  1.3292e+07  25.5125  24.6634
