scalerS16b	IPM2C21A	IPM2C24A	
44953	1.35759e+07	51.311	49.5425
44508	1.38799e+07	51.311	49.5425
43866	1.31597e+07	51.0965	49.3371
44223	1.37085e+07	50.375	48.649
42436	1.34358e+07	50.5245	48.7928
45329	1.35172e+07	49.5625	47.8685
43853	1.28275e+07	51.6295	49.8506
43297	1.37925e+07	50.336	48.5976
43777	1.36081e+07	49.7705	48.0636
45232	1.36081e+07	50.765	49.029
44465	1.31681e+07	51.5385	49.7581
43971	1.33191e+07	51.7985	50.0354
44649	1.35944e+07	50.7065	48.9571
44148	1.31185e+07	51.207	49.4398
42842	1.36032e+07	50.05	48.3306
45018	1.3095e+07	50.83	49.0803
45284	1.17738e+07	51.298	49.4911
44370	1.38572e+07	52.637	50.8262
44255	1.3154e+07	50.999	49.2549
44471	1.30651e+07	50.323	48.5976
45111	1.38798e+07	52.117	50.3435
44381	1.37916e+07	51.597	49.8095
44730	1.35943e+07	50.9145	49.1522
43927	1.38197e+07	51.168	49.4192
45105	1.38197e+07	51.4345	49.6657
44241	1.3891e+07	51.35	49.5733
46029	1.3891e+07	50.8235	49.0803
44308	1.3891e+07	52.091	50.2819
44308	1.3891e+07	51.5775	49.7992
44453	1.3891e+07	51.3955	49.6246
44069	1.378e+07	51.558	49.789
44296	1.38799e+07	50.5375	48.803
32959	1.38799e+07	49.4195	47.7144
28565	1.35276e+07	34.2095	32.9872
29149	1.38308e+07	33.15	23.7494
28877	1.38308e+07	33.0265	31.8935
29081	1.38308e+07	33.267	32.1246
28553	1.37049e+07	33.397	32.2529
29366	1.37049e+07	32.9095	31.7959
28480	1.38873e+07	33.514	32.3659
28464	1.38873e+07	32.76	31.6419
28719	1.38873e+07	32.76	31.6419
29658	1.38873e+07	33.137	31.9962
28867	1.36418e+07	33.7285	32.5713
29127	1.36418e+07	33.293	32.1502
28695	1.2716e+07	33.6245	32.4635
29160	1.35173e+07	32.8705	31.7446
28563	1.38793e+07	33.6375	32.4789
28752	1.38793e+07	32.292	31.19
28898	1.38793e+07	33.319	32.1913
29305	1.31047e+07	33.072	31.9346
30165	1.22728e+07	33.3645	32.2119
28865	1.39323e+07	34.034	32.8589
29620	1.38288e+07	34.2355	33.0643
28715	1.28778e+07	33.6895	32.5354
28813	1.38715e+07	33.072	31.9448
29202	1.32543e+07	33.501	32.3659
29341	1.37884e+07	33.072	31.9397
29658	1.38786e+07	33.93	32.7664
29658	1.38786e+07	33.8065	32.6483
29604	1.38786e+07	33.501	32.3402
28585	1.37929e+07	33.839	32.6791
29015	1.37929e+07	33.1695	32.0373
28058	1.179e+07	33.1695	32.0373
29019	1.33134e+07	32.7275	31.6059
29489	1.35074e+07	33.254	32.1143
28608	1.20857e+07	33.319	32.1913
29533	1.26502e+07	33.085	31.9551
28837	1.37568e+07	33.865	32.7048
27883	1.38798e+07	32.942	31.8113
29773	1.12668e+07	32.8055	31.6727
28900	1.31937e+07	33.501	32.3608
27994	1.31937e+07	32.864	31.7343
29125	1.31937e+07	33.0265	31.8986
29043	1.38872e+07	33.6245	32.4686
29085	1.37412e+07	33.228	32.0938
29725	1.38482e+07	33.501	32.3505
28323	1.38482e+07	33.7025	32.5302
28956	1.38482e+07	32.916	31.7805
28400	1.34587e+07	33.072	31.9397
23892	1.18958e+07	33.2865	32.1451
23942	1.14787e+07	28.223	27.3028
24088	1.34077e+07	27.664	26.7123
24277	1.38834e+07	27.274	26.3425
23736	1.35581e+07	27.794	26.8509
21970	1.36318e+07	27.8525	26.8509
22528	1.3292e+07	25.5125	24.6634
22434	1.37827e+07	17.9205	24.6634
20759	1.38758e+07	25.1127	24.3604
21342	1.26521e+07	25.207	24.4477
21342	1.26521e+07	24.1378	23.4053
20287	1.38718e+07	23.7022	22.9791
19658	1.38718e+07	22.9905	22.2962
20455	1.38718e+07	22.8475	22.1524
19941	1.38718e+07	22.9807	22.3013
20263	1.38718e+07	22.9807	22.3013
19637	1.3541e+07	22.724	22.0497
19960	1.29579e+07	22.6038	21.9264
19254	1.32721e+07	22.3242	21.6594
18940	1.38466e+07	22.0122	21.3513
19112	1.38466e+07	21.684	21.0381
18713	1.38466e+07	21.6287	20.9816
18827	1.38466e+07	21.1477	20.5195
18261	1.38466e+07	21.4207	14.6604
18784	1.37183e+07	21.2192	20.4938
18597	1.38814e+07	21.3135	20.5939
19039	1.29578e+07	21.3135	20.5939
18860	1.31583e+07	21.6287	20.8917
18515	1.37845e+07	21.5182	20.8019
18723	1.38588e+07	21.034	20.3295
18566	1.38588e+07	21.489	20.7685
17517	1.3347e+07	21.021	20.3243
18455	1.32777e+07	20.3255	19.6465
18169	1.38018e+07	21.1055	20.4116
18167	1.38018e+07	20.7155	20.0214
18098	1.25144e+07	20.5725	19.8802
18009	1.28762e+07	20.8682	20.1754
14957	1.36894e+07	20.332	19.6516
226	1.33556e+07	20.085	19.4129
226	1.37035e+07	6.18475	5.46107
225	1.38879e+07	0	0
225	1.38879e+07	0	0
221	1.38879e+07	0	0
221	1.37989e+07	0	0
222	1.34015e+07	0	0
218	1.36759e+07	0	0
222	1.36759e+07	0	0
223	1.3885e+07	0	0
225	1.27769e+07	0	0
